launch_id,dataset_name,model_name,trial_id,seed,params,best_val_metric,final_test_metric,best_epoch,metric_name,metric_direction,run_dir
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,10,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.65, ""heads"": 4, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.005, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.798,0.807,35,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_010\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,11,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.814,0.817,59,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_011\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,12,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.814,0.816,58,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_012\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,13,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 64, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.81,0.815,133,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_013\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,14,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.65, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.808,0.812,52,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_014\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,15,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 2, ""hidden_channels"": 64, ""hop_scalar_profile"": ""front_loaded"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.002}",0.808,0.81,67,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_015\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,16,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.55, ""heads"": 4, ""hidden_channels"": 32, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.0015}",0.792,0.791,70,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_016\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,17,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.5, ""branch_norm"": ""none"", ""dropout"": 0.65, ""heads"": 2, ""hidden_channels"": 48, ""hop_scalar_profile"": ""balanced"", ""lr"": 0.005, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.808,0.807,52,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_017\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,18,0,"{""act"": ""relu"", ""alpha"": 1.0, ""attn_dropout"": 0.55, ""branch_norm"": ""none"", ""dropout"": 0.7, ""heads"": 4, ""hidden_channels"": 96, ""hop_scalar_profile"": ""front_loaded"", ""lr"": 0.002, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 30000, ""num_layers"": 2, ""root_scalar_init"": 0.95, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.808,0.802,203,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_018\seed_0\run_0
glant_v7_edge_hop_hpo_cora_local_seed0,Cora,GLANT_v7,19,0,"{""act"": ""elu"", ""alpha"": 1.0, ""attn_dropout"": 0.45, ""branch_norm"": ""none"", ""dropout"": 0.65, ""heads"": 8, ""hidden_channels"": 64, ""hop_scalar_profile"": ""one_hop_strong"", ""lr"": 0.003, ""max_hops"": 2, ""norm"": ""layernorm"", ""num_edges"": 15000, ""num_layers"": 2, ""root_scalar_init"": 0.9, ""v7_input_skip"": false, ""v7_num_banks"": 2, ""weight_decay"": 0.003}",0.808,0.805,37,Accuracy,higher,results\launches\glant_v7_edge_hop_hpo_cora_local_seed0\raw\Cora\GLANT_v7\hpo_trial_019\seed_0\run_0
