epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,2.2403132915496826,1.9471333026885986,1.9521361589431763,0.15,0.162,0.152,0.003,0.162,0.152,0,Accuracy,higher,hpo,0
1,2.1156678199768066,1.8904902935028076,1.895695447921753,0.24285714285714285,0.188,0.22,0.003,0.188,0.22,1,Accuracy,higher,hpo,0
2,2.091432571411133,1.9018962383270264,1.9024462699890137,0.17857142857142858,0.154,0.157,0.003,0.188,0.22,1,Accuracy,higher,hpo,0
3,2.048621654510498,1.921233892440796,1.9196555614471436,0.22142857142857142,0.164,0.159,0.003,0.188,0.22,1,Accuracy,higher,hpo,0
4,2.022968292236328,1.9174308776855469,1.9161304235458374,0.30714285714285716,0.228,0.228,0.003,0.228,0.228,4,Accuracy,higher,hpo,0
5,2.0092365741729736,1.9283334016799927,1.9264482259750366,0.35,0.238,0.218,0.003,0.238,0.218,5,Accuracy,higher,hpo,0
6,2.0028533935546875,1.9395945072174072,1.937868595123291,0.32142857142857145,0.194,0.175,0.003,0.238,0.218,5,Accuracy,higher,hpo,0
7,2.0205540657043457,1.946195363998413,1.9447101354599,0.2714285714285714,0.15,0.154,0.003,0.238,0.218,5,Accuracy,higher,hpo,0
8,2.137859344482422,1.9427236318588257,1.941244125366211,0.39285714285714285,0.23,0.238,0.003,0.238,0.218,5,Accuracy,higher,hpo,0
9,2.0946414470672607,1.9322102069854736,1.9306505918502808,0.4142857142857143,0.278,0.311,0.003,0.278,0.311,9,Accuracy,higher,hpo,0
10,2.0150723457336426,1.92160165309906,1.9192949533462524,0.4,0.278,0.289,0.003,0.278,0.311,9,Accuracy,higher,hpo,0
11,1.969245433807373,1.906378984451294,1.9036386013031006,0.4,0.258,0.273,0.003,0.278,0.311,9,Accuracy,higher,hpo,0
12,1.983798623085022,1.8893264532089233,1.8868578672409058,0.39285714285714285,0.264,0.283,0.003,0.278,0.311,9,Accuracy,higher,hpo,0
13,2.036729097366333,1.876358151435852,1.8739787340164185,0.4928571428571429,0.296,0.305,0.003,0.296,0.305,13,Accuracy,higher,hpo,0
14,1.989015817642212,1.8669686317443848,1.8646117448806763,0.65,0.372,0.403,0.003,0.372,0.403,14,Accuracy,higher,hpo,0
15,1.9632254838943481,1.8590413331985474,1.8570820093154907,0.7071428571428572,0.472,0.488,0.003,0.472,0.488,15,Accuracy,higher,hpo,0
16,1.9638832807540894,1.8556454181671143,1.8541144132614136,0.7285714285714285,0.51,0.505,0.003,0.51,0.505,16,Accuracy,higher,hpo,0
17,1.960785150527954,1.8543564081192017,1.8529733419418335,0.7785714285714286,0.516,0.508,0.003,0.516,0.508,17,Accuracy,higher,hpo,0
18,1.9162719249725342,1.852846622467041,1.8514819145202637,0.8071428571428572,0.524,0.528,0.003,0.524,0.528,18,Accuracy,higher,hpo,0
19,1.917121410369873,1.8542813062667847,1.8522868156433105,0.7714285714285715,0.536,0.526,0.003,0.536,0.526,19,Accuracy,higher,hpo,0
20,1.902646780014038,1.8530888557434082,1.8507522344589233,0.75,0.528,0.528,0.003,0.536,0.526,19,Accuracy,higher,hpo,0
21,1.8583945035934448,1.851854681968689,1.8490772247314453,0.7857142857142857,0.51,0.524,0.003,0.536,0.526,19,Accuracy,higher,hpo,0
22,1.9032045602798462,1.8465449810028076,1.8431806564331055,0.8,0.528,0.527,0.003,0.536,0.526,19,Accuracy,higher,hpo,0
23,1.8811227083206177,1.8404674530029297,1.8364875316619873,0.8428571428571429,0.538,0.522,0.003,0.538,0.522,23,Accuracy,higher,hpo,0
24,1.9029009342193604,1.8326042890548706,1.827526569366455,0.8642857142857143,0.52,0.513,0.003,0.538,0.522,23,Accuracy,higher,hpo,0
25,1.9147604703903198,1.8232417106628418,1.817158818244934,0.8857142857142857,0.496,0.511,0.003,0.538,0.522,23,Accuracy,higher,hpo,0
26,1.8131103515625,1.8081923723220825,1.8012703657150269,0.9285714285714286,0.55,0.569,0.003,0.55,0.569,26,Accuracy,higher,hpo,0
27,1.7818413972854614,1.7876698970794678,1.779785394668579,0.9571428571428572,0.608,0.637,0.003,0.608,0.637,27,Accuracy,higher,hpo,0
