epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7330199480056763,0.2669799923896789,0.0,0.0
0,val,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7311673760414124,0.2688325941562652,1.8118023945135064e-05,1.808624256227631e-05
0,val,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.728929877281189,0.2710701525211334,3.2016938348533586e-05,3.203245432814583e-05
0,test,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7330199480056763,0.2669799923896789,0.0,0.0
0,test,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7311673760414124,0.2688325941562652,1.8118023945135064e-05,1.808624256227631e-05
0,test,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.728929877281189,0.2710701525211334,3.2016938348533586e-05,3.203245432814583e-05
50,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.770805299282074,0.229194775223732,0.0,0.0
50,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7750498652458191,0.2249501645565033,0.0170110557228326,0.0170110575854778
50,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7967583537101746,0.2032416015863418,0.0237086880952119,0.0237086880952119
50,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7708728313446045,0.2291271537542343,0.0,0.0
50,val,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7754873037338257,0.2245127409696579,0.0032748589292168,0.0032748295925557
50,val,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.798168420791626,0.201831504702568,0.0058283149264752,0.0058283046819269
50,test,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7708728313446045,0.2291271537542343,0.0,0.0
50,test,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7754873037338257,0.2245127409696579,0.0032748589292168,0.0032748295925557
50,test,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.798168420791626,0.201831504702568,0.0058283149264752,0.0058283051475882
100,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7699470520019531,0.2300530672073364,0.0,0.0
100,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7700105309486389,0.2299895137548446,0.0156775619834661,0.015677560120821
100,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7932854294776917,0.2067145854234695,0.0221583228558301,0.0221583247184753
100,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 32]","[false, false]",0.7699527144432068,0.2300474196672439,0.0,0.0
