epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.850816011428833,0.1491839438676834,0.067034862935543,0.0670348554849624
0,val,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.7327302694320679,0.2672697305679321,0.0028702046256512,0.0028702053241431
0,val,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.723463773727417,0.276536226272583,0.0012575436849147,0.0012575428700074
0,test,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.850816011428833,0.1491839438676834,0.067034862935543,0.0670348554849624
0,test,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.7327302694320679,0.2672697305679321,0.0028702046256512,0.0028702053241431
0,test,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.723463773727417,0.276536226272583,0.00125754380133,0.0012575427535921
50,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.9489957690238952,0.051004271954298,0.099369890987873,0.0993698760867118
50,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.7922414541244507,0.2077585160732269,0.0419584736227989,0.0419584736227989
50,train,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.85174560546875,0.1482543051242828,0.0319675207138061,0.0319675207138061
50,val,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.9489871859550476,0.05101278424263,0.0993512496352195,0.0993512645363807
50,val,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.797883927822113,0.2021159827709198,0.0073570702224969,0.0073570697568356
50,val,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.8585042357444763,0.1414956897497177,0.0040456801652908,0.0040456806309521
50,test,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.9489871859550476,0.05101278424263,0.0993512496352195,0.0993512645363807
50,test,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.797883927822113,0.2021159827709198,0.0073570702224969,0.0073570697568356
50,test,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.8585042357444763,0.1414956897497177,0.0040456806309521,0.0040456806309521
100,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.9486013054847716,0.0513986386358737,0.0990147814154625,0.0990147590637207
100,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",0.8067498207092285,0.1932501792907714,0.0414974801242351,0.0414974838495254
