event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.6950343535888986,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.34310088528798116,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,0.407306530292964,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.850816011428833,0.1491839438676834,0.06703486293554306,0.06703485548496246,,,,,,,,
forward,0,val,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.7327302694320679,0.26726973056793213,0.0028702046256512403,0.0028702053241431713,,,,,,,,
forward,0,val,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.723463773727417,0.276536226272583,0.0012575436849147081,0.0012575428700074553,,,,,,,,
forward,0,test,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.850816011428833,0.1491839438676834,0.06703486293554306,0.06703485548496246,,,,,,,,
forward,0,test,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.7327302694320679,0.26726973056793213,0.0028702046256512403,0.0028702053241431713,,,,,,,,
forward,0,test,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.723463773727417,0.276536226272583,0.00125754380133003,0.0012575427535921335,,,,,,,,
forward,50,train,0,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.9489957690238953,0.05100427195429802,0.09936989098787308,0.09936987608671188,,,,,,,,
forward,50,train,1,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.7922414541244507,0.20775851607322693,0.04195847362279892,0.04195847362279892,,,,,,,,
forward,50,train,2,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.85174560546875,0.14825430512428284,0.03196752071380615,0.03196752071380615,,,,,,,,
backward,50,train,0,0.0018,2,,,,,,,,,0,0.0007475566848261205,,,,,,,,,,,,,
backward,50,train,1,0.0018,2,,,,,,,,,0,0.009765753774807092,,,,,,,,,,,,,
backward,50,train,2,0.0018,2,,,,,,,,,0,0.020622318778181364,,,,,,,,,,,,,
forward,50,val,0,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.9489871859550476,0.051012784242630005,0.09935124963521957,0.09935126453638077,,,,,,,,
forward,50,val,1,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.797883927822113,0.2021159827709198,0.007357070222496986,0.007357069756835699,,,,,,,,
forward,50,val,2,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.8585042357444763,0.1414956897497177,0.0040456801652908325,0.00404568063095212,,,,,,,,
forward,50,test,0,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.9489871859550476,0.051012784242630005,0.09935124963521957,0.09935126453638077,,,,,,,,
forward,50,test,1,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.797883927822113,0.2021159827709198,0.007357070222496986,0.007357069756835699,,,,,,,,
forward,50,test,2,0.0018,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.8585042357444763,0.1414956897497177,0.00404568063095212,0.00404568063095212,,,,,,,,
forward,100,train,0,0.00023328,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 32]","[false, false]",,,,0,,,0.9486013054847717,0.051398638635873795,0.0990147814154625,0.0990147590637207,,,,,,,,
