event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.4937190115451813, 0.5025230050086975, 0.500633716583252, 0.5063512325286865, 0.4951307475566864]",,,,0,,,0.49390339851379395,0.5016531944274902,0.5018172264099121,0.5069549679756165,0.49492165446281433,0.003253459930419922,0.003131783800199628,0.003064162563532591,0.0024886082392185926,0.002995396964251995,0.4937190115451813,0.5025230050086975,0.500633716583252,0.5063512325286865,0.4951307475566864,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,5,,,,,,,,,,,,0,0.006575426751242056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.49496889114379883, 0.501272976398468, 0.49938374757766724, 0.5076010227203369, 0.49388086795806885]",,,,0,,,0.4956516921520233,0.500423789024353,0.5000215172767639,0.5085939168930054,0.4932354688644409,0.0027293649036437273,0.0026524977292865515,0.0025258769746869802,0.0022193151526153088,0.002586737973615527,0.49496889114379883,0.501272976398468,0.49938374757766724,0.5076010227203369,0.49388086795806885,,,,,0.9999424815177917,nan,nan,nan,0.9999514222145081,nan,nan,nan,0.9999511241912842,nan,nan,nan,0.9999215602874756,nan,nan,nan
forward,0,test,0,0.005,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.49496889114379883, 0.501272976398468, 0.49938374757766724, 0.5076010227203369, 0.49388086795806885]",,,,0,,,0.4956516921520233,0.500423789024353,0.5000215172767639,0.5085939168930054,0.4932354688644409,0.0027293649036437273,0.0026524977292865515,0.0025258769746869802,0.0022193151526153088,0.002586737973615527,0.49496889114379883,0.501272976398468,0.49938374757766724,0.5076010227203369,0.49388086795806885,,,,,0.9999424815177917,nan,nan,nan,0.9999514222145081,nan,nan,nan,0.9999511241912842,nan,nan,nan,0.9999215602874756,nan,nan,nan
forward,50,train,0,0.0018,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5317301750183105, 0.5060338377952576, 0.47283321619033813, 0.4839107394218445, 0.46779873967170715]",,,,0,,,0.5537441968917847,0.5091456174850464,0.4591771364212036,0.4719425141811371,0.4542519450187683,0.009399108588695526,0.006341190543025732,0.007270384579896927,0.006138170603662729,0.007147038355469704,0.5317301750183105,0.5060338377952576,0.47283321619033813,0.4839107394218445,0.46779873967170715,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.0018,5,,,,,,,,,,,,0,0.01573741995667994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5319221019744873, 0.5058078169822693, 0.4728303551673889, 0.4839042127132416, 0.4677817225456238]",,,,0,,,0.5539905428886414,0.5087940692901611,0.4592432975769043,0.4719974398612976,0.4543039798736572,0.006500508636236191,0.005566913168877363,0.005470662377774715,0.004640467464923859,0.005382294300943613,0.5319221019744873,0.5058078169822693,0.4728303551673889,0.4839042127132416,0.4677817225456238,,,,,0.9999760985374451,0.0010455794399604201,0.03208932280540466,0.9999828934669495,0.9999855756759644,0.000688578060362488,0.016994312405586243,0.9999585151672363,0.9999844431877136,0.0008655224228277802,0.013469725847244263,0.9999470710754395,0.9999701380729675,0.0013719151029363275,0.02197885513305664,0.999916672706604
forward,50,test,0,0.0018,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5319221019744873, 0.5058078169822693, 0.4728303551673889, 0.4839042127132416, 0.4677817225456238]",,,,0,,,0.5539905428886414,0.5087940692901611,0.4592432975769043,0.4719974398612976,0.4543039798736572,0.006500508636236191,0.005566913168877363,0.005470662377774715,0.004640467464923859,0.005382294300943613,0.5319221019744873,0.5058078169822693,0.4728303551673889,0.4839042127132416,0.4677817225456238,,,,,0.9999760985374451,0.0010455793235450983,0.03208932280540466,0.9999828934669495,0.9999856352806091,0.000688578060362488,0.016994312405586243,0.9999586343765259,0.9999844431877136,0.0008655224228277802,0.013469725847244263,0.9999470114707947,0.9999701380729675,0.0013719151029363275,0.02197885513305664,0.999916672706604
forward,100,train,0,0.000139968,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[7600, 5]","[7600, 5]",,"[7600, 5, 128]","[false, false, false, false, false]","[0.5347412824630737, 0.5015514492988586, 0.47371238470077515, 0.48458901047706604, 0.468246191740036]",,,,0,,,0.5561053156852722,0.5025847554206848,0.4622061848640442,0.47457626461982727,0.45692527294158936,0.01003785990178585,0.005739648826420307,0.006732454057782888,0.005776542704552412,0.006694111041724682,0.5347412824630737,0.5015514492988586,0.47371238470077515,0.48458901047706604,0.468246191740036,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.000139968,5,,,,,,,,,,,,0,0.011950920860214678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
