event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8999999761581421, 0.949999988079071, 0.25]",,,,0,,,0.9000000357627869,0.9499999284744263,0.25,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.25,,,,,,,,,,,,
backward,0,train,0,0.01,3,,,,,,,,,,,,0,6.146198575152084e-05,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8990963697433472, 0.949522852897644, 0.2518796920776367]",,,,0,,,0.8990963101387024,0.949522852897644,0.2518796920776367,0.0,0.0,0.0,0.8990963697433472,0.949522852897644,0.2518796920776367,,,,,,,,,,,,
forward,0,test,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8990963697433472, 0.949522852897644, 0.2518796920776367]",,,,0,,,0.8990963101387024,0.949522852897644,0.2518796920776367,0.0,0.0,0.0,0.8990963697433472,0.949522852897644,0.2518796920776367,,,,,,,,,,,,
forward,50,train,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9296342730522156, 0.9209448099136353, 0.3467860817909241]",,,,0,,,0.9296342134475708,0.9209447503089905,0.3467860817909241,0.0,0.0,0.0,0.9296342730522156,0.9209448099136353,0.3467860817909241,,,,,,,,,,,,
backward,50,train,0,0.01,3,,,,,,,,,,,,0,0.04737105593085289,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9304587841033936, 0.9202471971511841, 0.3486935794353485]",,,,0,,,0.9304587841033936,0.9202471375465393,0.3486935794353485,0.0,0.0,0.0,0.9304587841033936,0.9202471971511841,0.3486935794353485,,,,,,,,,,,,
forward,50,test,0,0.01,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9304587841033936, 0.9202471971511841, 0.3486935794353485]",,,,0,,,0.9304587841033936,0.9202471375465393,0.3486935794353485,0.0,0.0,0.0,0.9304587841033936,0.9202471971511841,0.3486935794353485,,,,,,,,,,,,
forward,100,train,0,0.006,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9548950791358948, 0.883334219455719, 0.4214842915534973]",,,,0,,,0.9548950791358948,0.8833341002464294,0.4214842617511749,0.0,0.0,0.0,0.9548950791358948,0.883334219455719,0.4214842915534973,,,,,,,,,,,,
backward,100,train,0,0.006,3,,,,,,,,,,,,0,0.02898244932293892,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.006,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9550871849060059, 0.8828008770942688, 0.4221535325050354]",,,,0,,,0.9550871253013611,0.8828007578849792,0.4221535325050354,0.0,0.0,0.0,0.9550871849060059,0.8828008770942688,0.4221535325050354,,,,,,,,,,,,
forward,100,test,0,0.006,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9550871849060059, 0.8828008770942688, 0.4221535325050354]",,,,0,,,0.9550871253013611,0.8828007578849792,0.4221535325050354,0.0,0.0,0.0,0.9550871849060059,0.8828008770942688,0.4221535325050354,,,,,,,,,,,,
forward,150,train,0,0.0007776,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9586443901062012, 0.8717626929283142, 0.43595266342163086]",,,,0,,,0.9586442708969116,0.8717625737190247,0.43595266342163086,0.0,0.0,0.0,0.9586443901062012,0.8717626929283142,0.43595266342163086,,,,,,,,,,,,
backward,150,train,0,0.0007776,3,,,,,,,,,,,,0,0.025468792766332626,,,,,,,,,,,,,,,,,,,,,,
forward,150,val,0,0.0007776,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9586654901504517, 0.87168949842453, 0.43603387475013733]",,,,0,,,0.9586654901504517,0.87168949842453,0.43603387475013733,0.0,0.0,0.0,0.9586654901504517,0.87168949842453,0.43603387475013733,,,,,,,,,,,,
forward,150,test,0,0.0007776,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9586654901504517, 0.87168949842453, 0.43603387475013733]",,,,0,,,0.9586654901504517,0.87168949842453,0.43603387475013733,0.0,0.0,0.0,0.9586654901504517,0.87168949842453,0.43603387475013733,,,,,,,,,,,,
forward,200,train,0,0.00010077695999999998,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.9591009020805359, 0.8701883554458618, 0.43765103816986084]",,,,0,,,0.9591008424758911,0.870188295841217,0.43765103816986084,0.0,0.0,0.0,0.9591009020805359,0.8701883554458618,0.43765103816986084,,,,,,,,,,,,
backward,200,train,0,0.00010077695999999998,3,,,,,,,,,,,,0,0.025789998471736908,,,,,,,,,,,,,,,,,,,,,,
