epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5049996376037598,0.4950003921985626,,0.0,0.0
0,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4966517388820648,0.5033483505249023,,0.000232182079344,0.0002321708598174
0,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.5049996376037598,0.4950003921985626,,0.0,0.0
0,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4966517388820648,0.5033483505249023,,0.000232182079344,0.0002321708598174
50,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4486887454986572,0.5513112545013428,,0.0,0.0
50,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4842586815357208,0.5157412886619568,,0.0034319998230785,0.003432000754401
50,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4508402049541473,0.5491599440574646,,0.0,0.0
50,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.483165830373764,0.5168342590332031,,0.0004872748977504,0.0004872913996223
50,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4508402049541473,0.5491599440574646,,0.0,0.0
50,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.483165830373764,0.5168342590332031,,0.0004872748977504,0.0004872913996223
100,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.488298237323761,0.511701762676239,,0.0,0.0
100,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4740998744964599,0.52590012550354,,0.0034544472582638,0.0034544474910944
100,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4885634779930115,0.5114365816116333,,0.0,0.0
100,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4742884933948517,0.5257115364074707,,0.0012463231105357,0.0012463013408705
100,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4885634779930115,0.5114365816116333,,0.0,0.0
100,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4742884933948517,0.5257115364074707,,0.0012463231105357,0.0012463013408705
150,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.491517037153244,0.5084828734397888,,0.0,0.0
150,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4744256734848022,0.5255743265151978,,0.0034082259517163,0.0034082271158695
150,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4915401637554168,0.5084599852561951,,0.0,0.0
150,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743690490722656,0.5256310105323792,,0.0012120601022616,0.0012120669707655
150,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4915401637554168,0.5084599852561951,,0.0,0.0
150,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743690490722656,0.5256310105323792,,0.0012120601022616,0.0012120669707655
200,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4920991063117981,0.5079008936882019,,0.0,0.0
200,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743159413337707,0.5256839990615845,,0.0033978649880737,0.0033978626597672
200,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4921059906482696,0.5078939199447632,,0.0,0.0
200,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743534922599792,0.5256465077400208,,0.0012168075190857,0.0012168006505817
200,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4921059906482696,0.5078939199447632,,0.0,0.0
200,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743534922599792,0.5256465077400208,,0.0012168075190857,0.0012168006505817
250,train,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4924435019493103,0.5075565576553345,,0.0,0.0
250,train,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4744506478309631,0.5255493521690369,,0.003361445153132,0.003361445851624
250,val,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4924498498439789,0.507550060749054,,0.0,0.0
250,val,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743988513946533,0.5256011486053467,,0.0012072543613612,0.0012072542449459
250,test,0,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 32]","[false, false, false]",,0.4924498498439789,0.507550060749054,,0.0,0.0
250,test,1,3,0.5,0.5,0.5,"[8285, 2]",,"[8285, 2]","[8285, 2, 4]","[false, false, false]",,0.4743988513946533,0.5256011486053467,,0.0012072543613612,0.0012072542449459
