epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5025771856307983,0.497422844171524,,0.0005508281174115,0.0005508286994881
0,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.4978558421134949,0.5021441578865051,,0.0030566637869924,0.0030566616915166
0,val,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.505033016204834,0.494966983795166,,0.0094397915527224,0.0094397906213998
0,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5025771856307983,0.497422844171524,,0.0005508281174115,0.0005508286994881
0,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.4978558421134949,0.5021441578865051,,0.0030566637869924,0.0030566616915166
0,test,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.505033016204834,0.494966983795166,,0.0094397915527224,0.0094397906213998
50,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5020683407783508,0.4979316592216491,,0.0018177033634856,0.0018177034799009
50,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5199971199035645,0.4800029397010803,,0.1012326404452323,0.1012326404452323
50,train,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5362845659255981,0.463715523481369,,0.0878085196018219,0.0878085196018219
50,val,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5016597509384155,0.4983402490615845,,0.0018044376047328,0.0018044366734102
50,val,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5235937237739563,0.4764062762260437,,0.0507714934647083,0.0507714934647083
50,val,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5385553240776062,0.4614447355270386,,0.0258582551032304,0.0258582551032304
50,test,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5016597509384155,0.4983402490615845,,0.0018044376047328,0.0018044366734102
50,test,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5235937237739563,0.4764062762260437,,0.0507714934647083,0.0507714934647083
50,test,2,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 6]","[false, false, false]",,0.5385553240776062,0.4614447355270386,,0.0258582551032304,0.0258582551032304
100,train,0,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5157322287559509,0.4842678308486938,,0.0016171931056305,0.0016171910101547
100,train,1,3,0.5,0.5,0.5,"[3327, 2]",,"[3327, 2]","[3327, 2, 32]","[false, false, false]",,0.5267623066902161,0.4732377231121063,,0.1096490174531936,0.1096490249037742
