epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5059391260147095, 0.4958987236022949, 0.5019015669822693, 0.4963279962539673, 0.5013452768325806]",0.5126357078552246,0.4905437529087066,0.4902172982692718,0.4912135004997253,0.5125070810317993,0.0418193377554416,0.0383806079626083,0.0392978750169277,0.0393580608069896,0.0354312397539615,0.5059391260147095,0.4958987236022949,0.5019015669822693,0.4963279962539673,0.5013452768325806
0,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5071887969970703, 0.49714866280555725, 0.5006515979766846, 0.497577965259552, 0.5000952482223511]",0.5495509505271912,0.5026895403862,0.4178138673305511,0.5069040060043335,0.4355591535568237,0.0648496598005294,0.038670253008604,0.0576409846544265,0.0421116054058074,0.048071514815092,0.5071887969970703,0.4971486628055572,0.5006515979766846,0.497577965259552,0.5000952482223511
0,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5071887969970703, 0.49714866280555725, 0.5006515979766846, 0.497577965259552, 0.5000952482223511]",0.5495509505271912,0.5026895403862,0.4178138673305511,0.5069040060043335,0.4355591535568237,0.0648496598005294,0.038670253008604,0.0576409846544265,0.0421116054058074,0.048071514815092,0.5071887969970703,0.4971486628055572,0.5006515979766846,0.497577965259552,0.5000952482223511
50,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5254529118537903, 0.5143070816993713, 0.5197069048881531, 0.5100078582763672, 0.5099608898162842]",0.971651017665863,0.8904598951339722,0.7762526869773865,0.6552574038505554,0.4361918866634369,0.0544970482587814,0.1180686205625534,0.1930285394191742,0.2447802573442459,0.2245551496744156,0.5254529118537903,0.5143070816993713,0.5197069048881531,0.5100078582763672,0.5099608898162842
50,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5254630446434021, 0.5143253803253174, 0.519740641117096, 0.5100163817405701, 0.5099917650222778]",0.9729414582252502,0.8932412266731262,0.7772709131240845,0.6593374609947205,0.437330961227417,0.0516167730093002,0.1193662732839584,0.1869482994079589,0.2395278811454773,0.2214119136333465,0.5254630446434021,0.5143253803253174,0.519740641117096,0.5100163817405701,0.5099917650222778
50,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5254630446434021, 0.5143253803253174, 0.519740641117096, 0.5100163817405701, 0.5099917650222778]",0.9729414582252502,0.8932412266731262,0.7772709131240845,0.6593374609947205,0.437330961227417,0.0516167730093002,0.1193662732839584,0.1869482994079589,0.2395278811454773,0.2214119136333465,0.5254630446434021,0.5143253803253174,0.519740641117096,0.5100163817405701,0.5099917650222778
100,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257033705711365, 0.5150800943374634, 0.5213858485221863, 0.5102270841598511, 0.5119951963424683]",0.9708276391029358,0.892597496509552,0.7794527411460876,0.66583251953125,0.4618634283542633,0.0533738359808921,0.1162861362099647,0.1776832491159439,0.2296012789011001,0.2156229764223098,0.5257033705711365,0.5150800943374634,0.5213858485221863,0.5102270841598511,0.5119951963424683
100,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257068872451782, 0.5150929093360901, 0.5214133262634277, 0.5102397799491882, 0.5120354294776917]",0.9722499251365662,0.8937035202980042,0.7781980037689209,0.660864531993866,0.4570510983467102,0.0516058318316936,0.1150041967630386,0.179644376039505,0.2328955978155136,0.2158260643482208,0.5257068872451782,0.5150929093360901,0.5214133262634277,0.5102397799491882,0.5120354294776917
100,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257068872451782, 0.5150929093360901, 0.5214133262634277, 0.5102397799491882, 0.5120354294776917]",0.9722499251365662,0.8937035202980042,0.7781980037689209,0.660864531993866,0.4570510983467102,0.0516058318316936,0.1150041967630386,0.179644376039505,0.2328955978155136,0.2158260643482208,0.5257068872451782,0.5150929093360901,0.5214133262634277,0.5102397799491882,0.5120354294776917
150,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257853269577026, 0.5154743790626526, 0.5221133232116699, 0.5105898976325989, 0.5129932761192322]",0.9714011549949646,0.8934600353240967,0.7798078060150146,0.667505145072937,0.4693689942359924,0.0518400371074676,0.1134861558675766,0.1754310131072998,0.232601523399353,0.2167753279209137,0.5257853269577026,0.5154743790626526,0.5221133232116699,0.5105898976325989,0.5129932761192322
150,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257859230041504, 0.5154770612716675, 0.5221194624900818, 0.5105944871902466, 0.5130012631416321]",0.9719685316085817,0.8950743675231934,0.7796760201454163,0.6688502430915833,0.465483695268631,0.0516079440712928,0.1128914132714271,0.1767573356628418,0.2282916754484176,0.2138679772615432,0.5257859230041504,0.5154770612716675,0.5221194624900818,0.5105944871902466,0.5130012631416321
150,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257859230041504, 0.5154770612716675, 0.5221194624900818, 0.5105944871902466, 0.5130012631416321]",0.9719685316085817,0.8950743675231934,0.7796760201454163,0.6688502430915833,0.465483695268631,0.0516079440712928,0.1128914132714271,0.1767573356628418,0.2282916754484176,0.2138679772615432,0.5257859230041504,0.5154770612716675,0.5221194624900818,0.5105944871902466,0.5130012631416321
200,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.52579665184021, 0.5155211687088013, 0.5222001075744629, 0.5106510519981384, 0.5131279826164246]",0.9725472927093506,0.8947134017944336,0.7782270908355713,0.669161319732666,0.4691702723503113,0.0505852960050106,0.1131361722946167,0.1826980262994766,0.2334868758916854,0.2176808267831802,0.52579665184021,0.5155211687088013,0.5222001075744629,0.5106510519981384,0.5131279826164246
200,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257967114448547, 0.5155214071273804, 0.5222006440162659, 0.5106513500213623, 0.5131288170814514]",0.971941351890564,0.8952434062957764,0.7797414064407349,0.6699647903442383,0.4669243097305298,0.0516033954918384,0.1126453429460525,0.1765302568674087,0.2277312874794006,0.2136874496936798,0.5257967114448547,0.5155214071273804,0.5222006440162659,0.5106513500213623,0.5131288170814514
200,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257967114448547, 0.5155214071273804, 0.5222006440162659, 0.5106513500213623, 0.5131288170814514]",0.971941351890564,0.8952434062957764,0.7797414064407349,0.6699647903442383,0.4669243097305298,0.0516033954918384,0.1126453429460525,0.1765302568674087,0.2277312874794006,0.2136874496936798,0.5257967114448547,0.5155214071273804,0.5222006440162659,0.5106513500213623,0.5131288170814514
250,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5257999897003174, 0.5155324339866638, 0.5222269296646118, 0.5106666088104248, 0.5131660103797913]",0.9695890545845032,0.8936558365821838,0.7770878672599792,0.6660973429679871,0.467308908700943,0.0571648478507995,0.1138499900698661,0.1781633198261261,0.2302404195070266,0.2172028571367263,0.5257999897003174,0.5155324339866638,0.5222269296646118,0.5106666088104248,0.5131660103797913
250,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5258001089096069, 0.5155327320098877, 0.5222274661064148, 0.5106669068336487, 0.5131668448448181]",0.9719339609146118,0.8952867984771729,0.7798192501068115,0.6702772378921509,0.4672918319702148,0.0516016408801078,0.1125779449939727,0.1764360815286636,0.2275770753622055,0.2136219143867492,0.5258001089096069,0.5155327320098877,0.5222274661064148,0.5106669068336487,0.5131668448448181
250,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5258001089096069, 0.5155327320098877, 0.5222274661064148, 0.5106669068336487, 0.5131668448448181]",0.9719339609146118,0.8952867984771729,0.7798192501068115,0.6702772378921509,0.4672918319702148,0.0516016408801078,0.1125779449939727,0.1764360815286636,0.2275770753622055,0.2136219143867492,0.5258001089096069,0.5155327320098877,0.5222274661064148,0.5106669068336487,0.5131668448448181
300,train,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5258038640022278, 0.5155447125434875, 0.5222518444061279, 0.5106880068778992, 0.5132009387016296]",0.9710554480552672,0.8940199613571167,0.7787678837776184,0.6722826361656189,0.4699114561080932,0.0545756258070468,0.111774168908596,0.1819426417350769,0.2265717685222625,0.2184720784425735,0.5258038640022278,0.5155447125434875,0.5222518444061279,0.5106880068778992,0.5132009387016296
300,val,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5258039832115173, 0.5155449509620667, 0.5222524404525757, 0.510688304901123, 0.5132016539573669]",0.9719260931015016,0.8953277468681335,0.7798861265182495,0.6706646680831909,0.4678369760513305,0.051599197089672,0.112504668533802,0.1763380616903305,0.2273970246315002,0.213508665561676,0.5258039832115173,0.5155449509620667,0.5222524404525757,0.510688304901123,0.5132016539573669
300,test,0,5,,,,"[251, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[251, 5]",,"[251, 5, 64]","[false, false, false, false, false]","[0.5258039832115173, 0.5155449509620667, 0.5222524404525757, 0.510688304901123, 0.5132016539573669]",0.9719260931015016,0.8953277468681335,0.7798861265182495,0.6706646680831909,0.4678369760513305,0.051599197089672,0.112504668533802,0.1763380616903305,0.2273970246315002,0.213508665561676,0.5258039832115173,0.5155449509620667,0.5222524404525757,0.510688304901123,0.5132016539573669
