event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7310585975646973,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7310585975646973,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7310585975646973,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.00039854518344724653,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.0001543937731808804,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,0.00011958231559450492,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.728951096534729,0.271048903465271,0.006332867778837681,0.006332868710160255,,,,,,,,
forward,0,val,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7290301322937012,0.2709698975086212,0.0002441827964503318,0.00024418323300778866,,,,,,,,
forward,0,val,2,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7290891408920288,0.2709108293056488,3.0244686058722436e-05,3.0243483706726693e-05,,,,,,,,
forward,0,test,0,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.728951096534729,0.271048903465271,0.006332867778837681,0.006332868710160255,,,,,,,,
forward,0,test,1,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7290301322937012,0.2709698975086212,0.0002441827964503318,0.00024418323300778866,,,,,,,,
forward,0,test,2,0.005,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7290891408920288,0.2709108293056488,3.0244686058722436e-05,3.0243478249758482e-05,,,,,,,,
forward,50,train,0,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8595828413963318,0.1404171586036682,0.03460410237312317,0.03460410237312317,,,,,,,,
forward,50,train,1,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7786768674850464,0.2213231474161148,0.017091741785407066,0.017091739922761917,,,,,,,,
forward,50,train,2,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7933403253555298,0.20665965974330902,0.01960853673517704,0.01960853859782219,,,,,,,,
backward,50,train,0,0.00108,2,,,,,,,,,0,0.008511033392317421,,,,,,,,,,,,,
backward,50,train,1,0.00108,2,,,,,,,,,0,0.007525195839453854,,,,,,,,,,,,,
backward,50,train,2,0.00108,2,,,,,,,,,0,0.04151439024949483,,,,,,,,,,,,,
forward,50,val,0,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8600248694419861,0.13997510075569153,0.03456050530076027,0.03456050530076027,,,,,,,,
forward,50,val,1,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7789822816848755,0.2210177481174469,0.013432453386485577,0.013432451523840427,,,,,,,,
forward,50,val,2,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7937642335891724,0.20623578131198883,0.011897855438292027,0.011897855438292027,,,,,,,,
forward,50,test,0,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8600248694419861,0.13997510075569153,0.03456050530076027,0.03456050530076027,,,,,,,,
forward,50,test,1,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7789822816848755,0.2210177481174469,0.013432452455163002,0.013432451523840427,,,,,,,,
forward,50,test,2,0.00108,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.7937642335891724,0.20623578131198883,0.011897855438292027,0.011897855438292027,,,,,,,,
forward,100,train,0,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8679844737052917,0.13201546669006348,0.03344220295548439,0.03344220668077469,,,,,,,,
forward,100,train,1,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7831723093986511,0.21682775020599365,0.012530283071100712,0.012530284002423286,,,,,,,,
forward,100,train,2,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.800574779510498,0.19942523539066315,0.018839335069060326,0.018839335069060326,,,,,,,,
backward,100,train,0,0.000139968,2,,,,,,,,,0,0.008059965651851285,,,,,,,,,,,,,
backward,100,train,1,0.000139968,2,,,,,,,,,0,0.008683700284929532,,,,,,,,,,,,,
backward,100,train,2,0.000139968,2,,,,,,,,,0,0.03837031728703455,,,,,,,,,,,,,
forward,100,val,0,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8680163621902466,0.1319836527109146,0.033436983823776245,0.033436987549066544,,,,,,,,
forward,100,val,1,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7833558320999146,0.21664416790008545,0.008701913990080357,0.008701913058757782,,,,,,,,
forward,100,val,2,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.8009752035140991,0.19902478158473969,0.010310404002666473,0.010310404002666473,,,,,,,,
forward,100,test,0,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8680163621902466,0.1319836527109146,0.033436983823776245,0.033436987549066544,,,,,,,,
forward,100,test,1,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7833558320999146,0.21664416790008545,0.008701913990080357,0.008701913058757782,,,,,,,,
forward,100,test,2,0.000139968,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.8009752035140991,0.19902478158473969,0.010310404002666473,0.010310404002666473,,,,,,,,
forward,150,train,0,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8687275052070618,0.13127249479293823,0.03331172093749046,0.03331172093749046,,,,,,,,
forward,150,train,1,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7832708954811096,0.21672916412353516,0.012234880588948727,0.012234879657626152,,,,,,,,
forward,150,train,2,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.8013892769813538,0.19861070811748505,0.017945433035492897,0.017945433035492897,,,,,,,,
backward,150,train,0,1.0883911679999998e-05,2,,,,,,,,,0,0.011611452877413891,,,,,,,,,,,,,
backward,150,train,1,1.0883911679999998e-05,2,,,,,,,,,0,0.01922562166026242,,,,,,,,,,,,,
backward,150,train,2,1.0883911679999998e-05,2,,,,,,,,,0,0.03271034556791744,,,,,,,,,,,,,
forward,150,val,0,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8687313795089722,0.13126857578754425,0.033311113715171814,0.033311109989881516,,,,,,,,
forward,150,val,1,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7834885716438293,0.21651145815849304,0.008463784120976925,0.008463784120976925,,,,,,,,
forward,150,val,2,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.8016433119773865,0.19835668802261353,0.009836826473474503,0.009836828336119652,,,,,,,,
forward,150,test,0,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8687313795089722,0.13126857578754425,0.033311113715171814,0.033311109989881516,,,,,,,,
forward,150,test,1,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7834885716438293,0.21651145815849304,0.008463784120976925,0.008463784120976925,,,,,,,,
forward,150,test,2,1.0883911679999998e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",,,,0,,,0.8016433119773865,0.19835668802261353,0.009836826473474503,0.009836828336119652,,,,,,,,
forward,200,train,0,1e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.8689122200012207,0.13108782470226288,0.033278875052928925,0.033278875052928925,,,,,,,,
forward,200,train,1,1e-05,2,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",,,,0,,,0.7835535407066345,0.21644647419452667,0.012390151619911194,0.01239015068858862,,,,,,,,
