epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,2.5430712699890137,1.8895326852798462,1.4458123445510864,0.5287356321839081,0.5254237288135594,0.6486486486486487,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
1,2.606458902359009,1.7473500967025757,1.3845988512039185,0.5287356321839081,0.5254237288135594,0.6486486486486487,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
2,2.146685838699341,1.678647518157959,1.3526676893234253,0.5517241379310345,0.5254237288135594,0.6486486486486487,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
3,1.9978739023208618,1.5796246528625488,1.3229663372039795,0.5632183908045977,0.4915254237288136,0.6216216216216216,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
4,1.7466416358947754,1.5153014659881592,1.3047053813934326,0.5632183908045977,0.4915254237288136,0.6216216216216216,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
5,2.007765531539917,1.4843167066574097,1.2839322090148926,0.5747126436781609,0.5084745762711864,0.6216216216216216,0.005,0.5254237288135594,0.6486486486486487,0,Accuracy,higher,hpo,9
6,1.7553386688232422,1.4871485233306885,1.2866389751434326,0.5977011494252874,0.5423728813559322,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
7,1.6200379133224487,1.5010724067687988,1.2926006317138672,0.6091954022988506,0.5423728813559322,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
8,1.7718030214309692,1.5223947763442993,1.303929090499878,0.632183908045977,0.5423728813559322,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
9,2.07188081741333,1.5329724550247192,1.3041141033172607,0.632183908045977,0.5254237288135594,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
10,2.1526870727539062,1.5479220151901245,1.317055583000183,0.632183908045977,0.5423728813559322,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
11,2.0176899433135986,1.5529773235321045,1.3126763105392456,0.632183908045977,0.5254237288135594,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
12,1.6213104724884033,1.5549508333206177,1.3104315996170044,0.632183908045977,0.5423728813559322,0.6756756756756757,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
13,1.782780408859253,1.5494768619537354,1.3062540292739868,0.632183908045977,0.5423728813559322,0.6756756756756757,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
14,1.9637479782104492,1.5518180131912231,1.3024981021881104,0.6436781609195402,0.5254237288135594,0.6486486486486487,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
15,1.831874132156372,1.5623916387557983,1.3137058019638062,0.6436781609195402,0.4576271186440678,0.6216216216216216,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
16,1.720239520072937,1.5603011846542358,1.3201854228973389,0.6436781609195402,0.4576271186440678,0.5945945945945946,0.005,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
17,2.0943245887756348,1.5657986402511597,1.332533836364746,0.6436781609195402,0.4576271186440678,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
18,2.0346477031707764,1.576129674911499,1.3461116552352905,0.6436781609195402,0.4406779661016949,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
19,1.6440556049346924,1.5755141973495483,1.3500761985778809,0.6436781609195402,0.4406779661016949,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
20,1.503804326057434,1.5734490156173706,1.3529901504516602,0.6551724137931034,0.423728813559322,0.5135135135135135,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
21,1.884809136390686,1.5580661296844482,1.343611478805542,0.6551724137931034,0.423728813559322,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
22,1.8618779182434082,1.5393404960632324,1.3326958417892456,0.6551724137931034,0.423728813559322,0.5135135135135135,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
23,1.284643530845642,1.5202893018722534,1.3209387063980103,0.6551724137931034,0.423728813559322,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
24,1.4089192152023315,1.5014872550964355,1.3105381727218628,0.6551724137931034,0.423728813559322,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
25,1.5585676431655884,1.4858037233352661,1.3015390634536743,0.6666666666666666,0.4406779661016949,0.5405405405405406,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
26,2.607282876968384,1.470839500427246,1.290474772453308,0.6551724137931034,0.4745762711864407,0.5675675675675675,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
27,1.70387601852417,1.454966425895691,1.280832290649414,0.6666666666666666,0.4915254237288136,0.5675675675675675,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
28,1.7260313034057617,1.436166524887085,1.2679985761642456,0.6896551724137931,0.4915254237288136,0.5945945945945946,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
29,1.3987114429473877,1.416188359260559,1.2519387006759644,0.6781609195402298,0.5423728813559322,0.6486486486486487,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
30,1.522106647491455,1.3976367712020874,1.2368539571762085,0.6781609195402298,0.5423728813559322,0.6756756756756757,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
31,1.6606240272521973,1.3853123188018799,1.2278542518615723,0.6781609195402298,0.5423728813559322,0.6756756756756757,0.003,0.5423728813559322,0.6486486486486487,6,Accuracy,higher,hpo,9
32,1.4577527046203613,1.3736308813095093,1.2198787927627563,0.6896551724137931,0.576271186440678,0.6756756756756757,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
33,1.4201414585113525,1.3614428043365479,1.2111570835113525,0.6896551724137931,0.576271186440678,0.6756756756756757,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
34,1.3567134141921997,1.3488675355911255,1.2043758630752563,0.6896551724137931,0.576271186440678,0.6486486486486487,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
35,1.4744834899902344,1.3367995023727417,1.1977829933166504,0.7011494252873564,0.5423728813559322,0.6486486486486487,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
36,1.652974247932434,1.3239578008651733,1.1902997493743896,0.7011494252873564,0.5423728813559322,0.6486486486486487,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
37,1.5930120944976807,1.3144882917404175,1.186968207359314,0.7126436781609196,0.5423728813559322,0.6486486486486487,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
38,1.4942153692245483,1.3059823513031006,1.1840314865112305,0.7126436781609196,0.5423728813559322,0.6486486486486487,0.003,0.576271186440678,0.6756756756756757,32,Accuracy,higher,hpo,9
39,2.1016907691955566,1.2966365814208984,1.182730793952942,0.7126436781609196,0.5932203389830508,0.6486486486486487,0.003,0.5932203389830508,0.6486486486486487,39,Accuracy,higher,hpo,9
40,1.4620652198791504,1.2893738746643066,1.1824853420257568,0.7011494252873564,0.5932203389830508,0.6216216216216216,0.003,0.5932203389830508,0.6486486486486487,39,Accuracy,higher,hpo,9
41,1.547598958015442,1.282315731048584,1.179500699043274,0.7011494252873564,0.5932203389830508,0.6216216216216216,0.003,0.5932203389830508,0.6486486486486487,39,Accuracy,higher,hpo,9
42,1.4771977663040161,1.2738357782363892,1.1753865480422974,0.7011494252873564,0.6101694915254238,0.6216216216216216,0.003,0.6101694915254238,0.6216216216216216,42,Accuracy,higher,hpo,9
43,1.370176076889038,1.265539288520813,1.1710267066955566,0.7011494252873564,0.6101694915254238,0.6216216216216216,0.003,0.6101694915254238,0.6216216216216216,42,Accuracy,higher,hpo,9
