event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7310585379600525,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,8.62206439130198e-06,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,8.218504506418448e-05,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,0.0013775907874406805,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7271151542663574,0.27288487553596497,0.0,0.0,,,,,,,,
forward,0,val,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7287963032722473,0.27120381593704224,4.396163421915844e-05,4.391901893541217e-05,,,,,,,,
forward,0,val,2,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7289682626724243,0.2710317075252533,2.488007885403931e-05,2.487452184141148e-05,,,,,,,,
forward,0,test,0,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7271151542663574,0.27288487553596497,0.0,0.0,,,,,,,,
forward,0,test,1,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",,,,0,,,0.7287963032722473,0.27120381593704224,4.396163421915844e-05,4.391901893541217e-05,,,,,,,,
forward,0,test,2,0.005,2,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",,,,0,,,0.7289682626724243,0.2710317075252533,2.488007885403931e-05,2.487452184141148e-05,,,,,,,,
