epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7361142635345459,0.2638857066631317,0.0060424767434597,0.0060424758121371
0,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7247039079666138,0.2752961814403534,0.0087765054777264,0.008776506409049
0,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7361142635345459,0.2638857066631317,0.0060424767434597,0.0060424758121371
0,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7247039079666138,0.2752961814403534,0.0087765054777264,0.008776506409049
50,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8430187106132507,0.156981348991394,0.0328752547502517,0.0328752510249614
50,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9634942412376404,0.0365057401359081,0.066344179213047,0.066344179213047
50,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8430288434028625,0.1569711863994598,0.0328703820705413,0.0328703857958316
50,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9659966230392456,0.0340033806860446,0.0612577088177204,0.0612577088177204
50,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8430288434028625,0.1569711863994598,0.0328703820705413,0.0328703857958316
50,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9659966230392456,0.0340033806860446,0.0612577088177204,0.0612577088177204
100,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8422718644142151,0.1577280908823013,0.0327107943594455,0.0327107980847358
100,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9622950553894044,0.0377049520611763,0.0631834343075752,0.0631834343075752
100,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.8422675132751465,0.1577325165271759,0.0327099449932575,0.0327099449932575
100,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9648933410644532,0.0351065918803215,0.0596818774938583,0.0596818774938583
