epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7330960631370544,0.2669039368629455,0.0005508334143087,0.00055083387997
0,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7300969958305359,0.2699029743671417,0.0068374383263289,0.0068374397233128
0,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7330960631370544,0.2669039368629455,0.0005508334143087,0.00055083387997
0,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7300969958305359,0.2699029743671417,0.0068374383263289,0.0068374397233128
50,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7616094946861267,0.2383905202150344,0.0032522857654839,0.0032522843685001
50,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7465120553970337,0.2534879148006439,0.0815205723047256,0.0815205723047256
50,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7614694833755493,0.2385305762290954,0.0032494023907929,0.0032494012266397
50,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7568894028663635,0.24311064183712,0.0565548986196517,0.0565548986196517
50,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7614694833755493,0.2385305762290954,0.0032494023907929,0.0032494012266397
50,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7568894028663635,0.24311064183712,0.056554902344942,0.0565548986196517
100,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7580171227455139,0.2419828474521637,0.0031173026654869,0.0031173026654869
100,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7313505411148071,0.2686494886875152,0.0674176439642906,0.0674176439642906
100,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7580309510231018,0.2419690489768982,0.0031166207045316,0.0031166186090558
100,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7380249500274658,0.2619750499725342,0.0398992076516151,0.0398992151021957
100,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7580309510231018,0.2419690489768982,0.0031166207045316,0.0031166186090558
100,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7380249500274658,0.2619750499725342,0.0398992113769054,0.0398992113769054
150,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583445906639099,0.2416554242372512,0.0030972871463745,0.0030972878448665
150,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7316387891769409,0.2683611512184143,0.0670781061053276,0.0670781135559082
150,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583449482917786,0.2416550815105438,0.003097140463069,0.0030971420928835
150,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7366076111793518,0.2633923292160034,0.0384456627070903,0.0384456627070903
150,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583449482917786,0.2416550815105438,0.003097140463069,0.0030971420928835
150,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7366076111793518,0.2633923292160034,0.0384456627070903,0.0384456627070903
200,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583720684051514,0.2416278719902038,0.0030943641904741,0.0030943658202886
200,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.731228232383728,0.2687718272209167,0.0645292922854423,0.0645292922854423
200,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583725452423096,0.2416274547576904,0.0030943439342081,0.0030943450983613
200,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7365036606788635,0.2634963691234588,0.0383836850523948,0.0383836850523948
200,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583725452423096,0.2416274547576904,0.0030943439342081,0.0030943450983613
200,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7365036606788635,0.2634963691234588,0.0383836850523948,0.0383836850523948
250,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583836913108826,0.2416162490844726,0.0030921455472707,0.0030921453144401
250,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7312890291213989,0.2687109708786011,0.0654194056987762,0.0654194131493568
250,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583842277526855,0.2416157275438308,0.003092098981142,0.003092098981142
250,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7362558841705322,0.2637440860271454,0.0382564477622509,0.0382564477622509
250,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 64]","[false, false]",0.7583842277526855,0.2416157275438308,0.003092098981142,0.003092098981142
250,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7362558841705322,0.2637440860271454,0.0382564477622509,0.0382564477622509
