event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.5761168599128723,0.21194158494472504,0.21194158494472504,0.0,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,0,0.0001329651318743379,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,0,0.00013108274364546712,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5765011310577393,0.21164679527282715,0.2118520885705948,0.00038852845318615437,0.00021458719857037067,0.00024219740589614958,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.574904203414917,0.2114841192960739,0.2136116921901703,1.0211355402134359e-05,6.078766091377474e-06,5.807407887914451e-06,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.5765011310577393,0.21164679527282715,0.2118520885705948,0.00038852845318615437,0.00021458719857037067,0.00024219740589614958,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.574904203414917,0.2114841192960739,0.2136116921901703,1.0211355402134359e-05,6.078766091377474e-06,5.807407887914451e-06,,,,,,,,,,,,
forward,50,train,0,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 32]","[false, false, false]",,,,0,,,0.7090517282485962,0.1447698324918747,0.1461784690618515,0.0022950058337301016,0.0012026368640363216,0.0011098321992903948,,,,,,,,,,,,
forward,50,train,1,0.005,3,"[3327, 3]","[3327, 3]",,"[3327, 3, 6]","[false, false, false]",,,,0,,,0.6956610679626465,0.15018869936466217,0.15415026247501373,0.004581155721098185,0.002537353429943323,0.0023444374091923237,,,,,,,,,,,,
