event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 32]","[false, false, false]",1.0,0.0,1.0,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",1.0,0.0,1.0,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,1.0,0.0,1.0,0,0.00047042317886019465,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,1.0,0.0,1.0,0,0.01149476301547795,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 32]","[false, false, false]",1.0,0.0,1.0,1,,,,0.4952671229839325,0.5047329068183899,,0.0011888962471857667,0.0011888876324519515,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",1.0,0.0,1.0,1,,,,0.5029496550559998,0.497050404548645,,0.002834660466760397,0.002834663260728121,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 32]","[false, false, false]",1.0,0.0,1.0,1,,,,0.4952671229839325,0.5047329068183899,,0.0011888962471857667,0.0011888876324519515,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",1.0,0.0,1.0,1,,,,0.5029496550559998,0.497050404548645,,0.002834660466760397,0.002834663260728121,,,,,,,,,,,,
forward,50,train,0,0.003,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 32]","[false, false, false]",1.0,0.0,1.0,1,,,,0.5008630156517029,0.4991370141506195,,0.004634983837604523,0.004634978715330362,,,,,,,,,,,,
forward,50,train,1,0.003,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",1.0,0.0,1.0,1,,,,0.4052550196647644,0.5947449207305908,,0.10671751201152802,0.10671751946210861,,,,,,,,,,,,
backward,50,train,0,0.003,3,,,,,,1.0,0.0,1.0,0,0.0002491220973106439,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.003,3,,,,,,1.0,0.0,1.0,0,0.0026634797764743395,,,,,,,,,,,,,,,,,,,
