epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,1,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,train,2,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 7]","[false, false, false]",,0.5,0.5,,0.0,0.0
0,val,0,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.4967656135559082,0.5032343864440918,,0.0007752302335575,0.0007752293022349
0,val,1,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5070086717605591,0.4929913282394409,,0.0083027407526969,0.0083027388900518
0,val,2,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 7]","[false, false, false]",,0.4908191263675689,0.5091808438301086,,0.0078028128482401,0.0078028100542724
0,test,0,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.4967656135559082,0.5032343864440918,,0.0007752302335575,0.0007752293022349
0,test,1,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5070086717605591,0.4929913282394409,,0.0083027407526969,0.0083027388900518
0,test,2,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 7]","[false, false, false]",,0.4908191263675689,0.5091808438301086,,0.0078028128482401,0.0078028095886111
50,train,0,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5206404328346252,0.4793595671653747,,0.0020724567584693,0.0020724579226225
50,train,1,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.6176996827125549,0.3823002874851227,,0.1305236220359802,0.1305236220359802
50,train,2,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 7]","[false, false, false]",,0.5674186944961548,0.4325813055038452,,0.2087409347295761,0.2087409496307373
50,val,0,3,0.25,0.75,0.25,"[2708, 2]",,"[2708, 2]","[2708, 2, 64]","[false, false, false]",,0.5206877589225769,0.4793122410774231,,0.0020608936902135,0.0020608927588909
