epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7313480973243713,0.2686518132686615,0.0005324069643393,0.0005324060912244
0,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7290709018707275,0.2709290385246277,2.0490209863055497e-05,2.049008071480785e-05
0,val,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7290900945663452,0.2709099054336548,3.0355690796568524e-06,3.0338003398355795e-06
0,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7313480973243713,0.2686518132686615,0.0005324069643393,0.0005324060912244
0,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.7290709018707275,0.2709290385246277,2.0490209863055497e-05,2.049008071480785e-05
0,test,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7290900945663452,0.2709099054336548,3.0355690796568524e-06,3.0338003398355795e-06
50,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8279879689216614,0.172012060880661,0.0048098322004079,0.0048098317347466
50,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8047890067100525,0.1952110677957534,0.0112728374078869,0.0112728364765644
50,train,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.7979808449745178,0.2020191699266433,0.0184097532182931,0.0184097532182931
50,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8312888741493225,0.1687110215425491,0.0049462472088634,0.004946248140186
50,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8074651956558228,0.192534789443016,0.0099446447566151,0.00994464289397
50,val,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8004717230796814,0.1995282471179962,0.0169848538935184,0.0169848538935184
50,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8312888741493225,0.1687110215425491,0.0049462472088634,0.004946248140186
50,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8074651956558228,0.192534789443016,0.0099446447566151,0.00994464289397
50,test,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8004717230796814,0.1995282471179962,0.0169848538935184,0.0169848520308733
100,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8973682522773743,0.1026317030191421,0.0052563603967428,0.0052563580684363
100,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8813014626502991,0.1186985448002815,0.0112410672008991,0.0112410672008991
100,train,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8699254989624023,0.1300745010375976,0.0499724261462688,0.0499724261462688
100,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8978817462921143,0.1021182388067245,0.0052264835685491,0.0052264854311943
100,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8820129632949829,0.11798707395792,0.008790124207735,0.008790124207735
100,val,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8713138699531555,0.1286860704421997,0.0359156392514705,0.0359156355261802
100,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8978817462921143,0.1021182388067245,0.0052264835685491,0.0052264854311943
100,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.8820129632949829,0.11798707395792,0.008790124207735,0.008790124207735
100,test,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8713138699531555,0.1286860704421997,0.0359156355261802,0.0359156355261802
150,train,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.9180675148963928,0.0819324851036071,0.004113673698157,0.004113673698157
150,train,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.9044117331504822,0.0955882892012596,0.013315187767148,0.013315187767148
150,train,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.8988593220710754,0.1011407300829887,0.0362289883196353,0.036228984594345
150,val,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.9184122085571288,0.0815877467393875,0.0040931622497737,0.0040931631810963
150,val,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.905029833316803,0.0949701517820358,0.0105971870943903,0.0105971870943903
150,val,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.9002326726913452,0.0997673273086547,0.0241780467331409,0.0241780430078506
150,test,0,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.9184122085571288,0.0815877467393875,0.0040931622497737,0.0040931631810963
150,test,1,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 32]","[false, false]",0.905029833316803,0.0949701517820358,0.0105971870943903,0.0105971870943903
150,test,2,2,,,,"[2708, 2]","[2708, 2]",,"[2708, 2, 7]","[false, false]",0.9002326726913452,0.0997673273086547,0.0241780467331409,0.0241780430078506
