epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4
0,train,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.49650952219963074, 0.5002005696296692, 0.4965014159679413, 0.501354455947876, 0.5007680654525757]",0.4966730773448944,0.5000492334365845,0.4965150356292724,0.5013971328735352,0.5007352828979492,0.0007822545012459,0.0007719562854617,0.0007771688979119,0.0008115464588627,0.000804795185104,0.4965095221996307,0.5002005696296692,0.4965014159679413,0.501354455947876,0.5007680654525757
0,val,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.49600949883461, 0.4997006058692932, 0.49700137972831726, 0.5008544325828552, 0.5002680420875549]",0.4960662424564361,0.499597817659378,0.4970426559448242,0.5008523464202881,0.5002251267433167,0.000369655288523,0.0003841057186946,0.0003733479243237,0.0003850182401947,0.0003886597696691,0.49600949883461,0.4997006058692932,0.4970013797283172,0.5008544325828552,0.5002680420875549
0,test,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.49600949883461, 0.4997006058692932, 0.49700137972831726, 0.5008544325828552, 0.5002680420875549]",0.4960662424564361,0.499597817659378,0.4970426559448242,0.5008523464202881,0.5002251267433167,0.000369655288523,0.0003841057186946,0.0003733479243237,0.0003850182401947,0.0003886597696691,0.49600949883461,0.4997006058692932,0.4970013797283172,0.5008544325828552,0.5002680420875549
50,train,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.512876033782959, 0.513522207736969, 0.5158088803291321, 0.5152239203453064, 0.512129008769989]",0.5158190131187439,0.5162259936332703,0.5172712802886963,0.5162526965141296,0.5132535099983215,0.0014122016727924,0.0013513802550733,0.0008840375812724,0.0007766162743791,0.0007588463486172,0.512876033782959,0.513522207736969,0.5158088803291321,0.5152239203453064,0.512129008769989
50,val,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.513106107711792, 0.5138732194900513, 0.5161325335502625, 0.5156069397926331, 0.5124785900115967]",0.516018271446228,0.5165866017341614,0.5176036953926086,0.5166413187980652,0.513609766960144,0.0006847488693892,0.0006859910790808,0.0004555182822514,0.0004341196618042,0.000426051497925,0.513106107711792,0.5138732194900513,0.5161325335502625,0.5156069397926331,0.5124785900115967
50,test,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.513106107711792, 0.5138732194900513, 0.5161325335502625, 0.5156069397926331, 0.5124785900115967]",0.516018271446228,0.5165866017341614,0.5176036953926086,0.5166413187980652,0.513609766960144,0.0006847488693892,0.0006859910790808,0.0004555182822514,0.0004341196618042,0.000426051497925,0.513106107711792,0.5138732194900513,0.5161325335502625,0.5156069397926331,0.5124785900115967
100,train,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5187822580337524, 0.5236680507659912, 0.5255093574523926, 0.526725172996521, 0.5223289132118225]",0.5205438733100891,0.5261072516441345,0.5266690254211426,0.5276757478713989,0.5232245326042175,0.0010067436378449,0.0012380500556901,0.0006526039796881,0.0005647044163197,0.0005231650429777,0.5187822580337524,0.5236680507659912,0.5255093574523926,0.526725172996521,0.5223289132118225
100,val,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5188195705413818, 0.5237360000610352, 0.52558434009552, 0.5267969965934753, 0.5223993062973022]",0.5205863118171692,0.5261942744255066,0.5267620086669922,0.5277460217475891,0.5232977867126465,0.0005210437811911,0.0006272388854995,0.0003481350431684,0.0002999946882482,0.0002801344671752,0.5188195705413818,0.5237360000610352,0.52558434009552,0.5267969965934753,0.5223993062973022
100,test,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5188195705413818, 0.5237360000610352, 0.52558434009552, 0.5267969965934753, 0.5223993062973022]",0.5205863118171692,0.5261942744255066,0.5267620086669922,0.5277460217475891,0.5232977867126465,0.0005210437811911,0.0006272388854995,0.0003481350431684,0.0002999946882482,0.0002801344671752,0.5188195705413818,0.5237360000610352,0.52558434009552,0.5267969965934753,0.5223993062973022
150,train,0,5,,,,"[3327, 5]",4.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[3327, 5]",,"[3327, 5, 32]","[false, false, false, false, false]","[0.5197252035140991, 0.5253607630729675, 0.5273755788803101, 0.528579831123352, 0.5241687893867493]",0.5213745832443237,0.5277513861656189,0.5285577178001404,0.5294899940490723,0.5250510573387146,0.0009353323839604,0.0012356603983789,0.0006485513877123,0.0005346121033653,0.0005035530775785,0.5197252035140991,0.5253607630729675,0.5273755788803101,0.528579831123352,0.5241687893867493
