epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.5761168599128723,0.2119415402412414,0.2119415402412414,0.0,0.0,0.0
0,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5761168599128723,0.2119415402412414,0.2119415402412414,0.0,0.0,0.0
0,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.3843024969100952,0.3245312869548797,0.291166216135025,0.1240884885191917,0.0812339186668396,0.0473017357289791
0,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5658631324768066,0.2123124599456787,0.2218243330717086,0.002188014332205,0.0008453179616481,0.0014986022142693
0,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.3843024969100952,0.3245312869548797,0.291166216135025,0.1240884885191917,0.0812339186668396,0.0473017357289791
0,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5658631324768066,0.2123124599456787,0.2218243330717086,0.0021880145650357,0.0008453179616481,0.0014986022142693
50,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.0931229144334793,0.7413884401321411,0.1654886305332183,0.2016105502843856,0.2379536479711532,0.0809986367821693
50,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3612160086631775,0.3990843594074249,0.2396996170282364,0.2026299387216568,0.1811846494674682,0.0297882817685604
50,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.093178816139698,0.7277212738990784,0.1790998429059982,0.2016777694225311,0.2340563237667083,0.0848176032304763
50,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3556880354881286,0.4014723002910614,0.2428396344184875,0.202685996890068,0.1764434427022934,0.0276128333061933
50,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.093178816139698,0.7277212738990784,0.1790998429059982,0.2016777694225311,0.2340563237667083,0.0848176032304763
50,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3556880354881286,0.4014723002910614,0.2428396344184875,0.202685996890068,0.1764434427022934,0.0276128333061933
100,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.0941333100199699,0.7597622871398926,0.1461043506860733,0.20292928814888,0.2460916638374328,0.0827770754694938
100,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3694078624248504,0.3958087563514709,0.2347833961248397,0.1922025084495544,0.1731186360120773,0.0280604977160692
100,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.0941379070281982,0.760016679763794,0.1458454132080078,0.2029343098402023,0.2461681514978408,0.0827245339751243
100,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3646827936172485,0.3990154266357422,0.2363017499446869,0.1909590810537338,0.1686441898345947,0.0242650918662548
100,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.0941379070281982,0.760016679763794,0.1458454132080078,0.2029343098402023,0.2461681514978408,0.0827245339751243
100,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.3646827936172485,0.3990154266357422,0.2363017499446869,0.1909590810537338,0.1686441898345947,0.0242650918662548
150,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.0941448584198951,0.7584488391876221,0.1474062353372573,0.2028921693563461,0.2456857115030288,0.0832426473498344
150,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.369583398103714,0.3981678783893585,0.2322487086057663,0.1922185271978378,0.1750134080648422,0.0269050691276788
150,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.094144657254219,0.7584475874900818,0.1474077254533767,0.2028914541006088,0.2456851303577423,0.083244614303112
150,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.366142988204956,0.3998733162879944,0.2339836359024047,0.1895172595977783,0.1690922081470489,0.0225560721009969
150,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.094144657254219,0.7584475874900818,0.1474077254533767,0.2028914541006088,0.2456851303577423,0.083244614303112
150,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.366142988204956,0.3998733162879944,0.2339836359024047,0.1895172595977783,0.1690922081470489,0.0225560721009969
