event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3
forward,0,train,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.8999999761581421, 0.949999988079071, 0.25, 0.10000000149011612]",,,,0,,,0.9000000357627869,0.949999988079071,0.25,0.09999999403953552,0.0,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.25,0.10000000149011612,,,,,,,,,,,,,,,,
backward,0,train,0,0.005,4,,,,,,,,,,,,0,0.0035703321918845177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,4,,,,,,,,,,,,0,0.00819339882582426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.899549126625061, 0.9497619271278381, 0.2490636706352234, 0.10045088827610016]",,,,0,,,0.899549126625061,0.9497619271278381,0.2490636706352234,0.10045088082551956,0.0,0.0,0.0,0.0,0.899549126625061,0.9497619271278381,0.2490636706352234,0.10045088827610016,,,,,,,,,,,,,,,,
forward,0,test,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.899549126625061, 0.9497619271278381, 0.2490636706352234, 0.10045088827610016]",,,,0,,,0.899549126625061,0.9497619271278381,0.2490636706352234,0.10045088082551956,0.0,0.0,0.0,0.0,0.899549126625061,0.9497619271278381,0.2490636706352234,0.10045088827610016,,,,,,,,,,,,,,,,
forward,50,train,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.8852840065956116, 0.9371062517166138, 0.26247915625572205, 0.11532646417617798]",,,,0,,,0.8852840065956116,0.9371063709259033,0.26247915625572205,0.11532646417617798,0.0,0.0,0.0,0.0,0.8852840065956116,0.9371062517166138,0.26247915625572205,0.11532646417617798,,,,,,,,,,,,,,,,
backward,50,train,0,0.005,4,,,,,,,,,,,,0,0.0016560667427256703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.005,4,,,,,,,,,,,,0,0.0017605265602469444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.8853302597999573, 0.9367893934249878, 0.2623036801815033, 0.11563831567764282]",,,,0,,,0.8853302597999573,0.9367893934249878,0.2623037099838257,0.11563830077648163,0.0,0.0,0.0,0.0,0.8853302597999573,0.9367893934249878,0.2623036801815033,0.11563831567764282,,,,,,,,,,,,,,,,
forward,50,test,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.8853302597999573, 0.9367893934249878, 0.2623036801815033, 0.11563831567764282]",,,,0,,,0.8853302597999573,0.9367893934249878,0.2623037099838257,0.11563830077648163,0.0,0.0,0.0,0.0,0.8853302597999573,0.9367893934249878,0.2623036801815033,0.11563831567764282,,,,,,,,,,,,,,,,
forward,100,train,0,0.005,4,3,"[""root"", ""hop_0"", ""hop_1"", ""hop_2""]","[2708, 4]","[2708, 4]",,"[2708, 4, 32]","[false, false, false, false]","[0.8822610974311829, 0.9224868416786194, 0.25431618094444275, 0.13022784888744354]",,,,0,,,0.8822609782218933,0.9224869608879089,0.25431621074676514,0.13022784888744354,0.0,0.0,0.0,0.0,0.8822610974311829,0.9224868416786194,0.25431618094444275,0.13022784888744354,,,,,,,,,,,,,,,,
backward,100,train,0,0.005,4,,,,,,,,,,,,0,0.0047770473174750805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
backward,100,train,1,0.005,4,,,,,,,,,,,,0,0.020492181181907654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
