epoch,train_loss,val_loss,test_loss,train_metric,val_metric,test_metric,lr,best_val_metric,best_test_metric,best_epoch,metric_name,metric_direction,run_mode,seed
0,1.815390944480896,1.4705007076263428,1.122697114944458,0.5287356321839081,0.5084745762711864,0.6486486486486487,0.002,0.5084745762711864,0.6486486486486487,0,Accuracy,higher,final,0
1,1.3595436811447144,1.4027018547058105,1.0203708410263062,0.5287356321839081,0.5254237288135594,0.6486486486486487,0.002,0.5254237288135594,0.6486486486486487,1,Accuracy,higher,final,0
2,1.2735707759857178,1.3060351610183716,0.9426504373550415,0.5287356321839081,0.5254237288135594,0.6486486486486487,0.002,0.5254237288135594,0.6486486486486487,1,Accuracy,higher,final,0
3,1.0507980585098267,1.1985225677490234,0.880668044090271,0.6206896551724138,0.5254237288135594,0.6756756756756757,0.002,0.5254237288135594,0.6486486486486487,1,Accuracy,higher,final,0
4,1.0198692083358765,1.1168802976608276,0.8397043347358704,0.7471264367816092,0.576271186440678,0.6756756756756757,0.002,0.576271186440678,0.6756756756756757,4,Accuracy,higher,final,0
5,0.8965411186218262,1.0725183486938477,0.8257258534431458,0.8045977011494253,0.6440677966101694,0.7297297297297297,0.002,0.6440677966101694,0.7297297297297297,5,Accuracy,higher,final,0
6,0.7381718158721924,1.0468207597732544,0.8187416195869446,0.8390804597701149,0.6610169491525424,0.7297297297297297,0.002,0.6610169491525424,0.7297297297297297,6,Accuracy,higher,final,0
7,0.7147073745727539,1.0192410945892334,0.8038097023963928,0.8390804597701149,0.6779661016949152,0.7297297297297297,0.002,0.6779661016949152,0.7297297297297297,7,Accuracy,higher,final,0
8,0.7451142072677612,0.9989191889762878,0.7862488627433777,0.8620689655172413,0.6610169491525424,0.7567567567567568,0.002,0.6779661016949152,0.7297297297297297,7,Accuracy,higher,final,0
9,0.7108244895935059,0.9728939533233643,0.7564070820808411,0.8735632183908046,0.6949152542372882,0.7567567567567568,0.002,0.6949152542372882,0.7567567567567568,9,Accuracy,higher,final,0
10,0.6812291145324707,0.9498190879821777,0.7281373143196106,0.8735632183908046,0.7288135593220338,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
11,0.56935054063797,0.9383774399757385,0.7087088823318481,0.8735632183908046,0.6949152542372882,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
12,0.5323102474212646,0.9337399005889893,0.6962063312530518,0.8850574712643678,0.6949152542372882,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
13,0.5018618702888489,0.9290069937705994,0.6858087182044983,0.896551724137931,0.6949152542372882,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
14,0.5057843923568726,0.9224692583084106,0.6761431694030762,0.9310344827586207,0.6779661016949152,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
15,0.44925543665885925,0.9155145287513733,0.6659627556800842,0.9655172413793104,0.6949152542372882,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
16,0.4424472749233246,0.9075838923454285,0.6560029983520508,0.9770114942528736,0.711864406779661,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
17,0.42388904094696045,0.8943251371383667,0.6443719267845154,0.9770114942528736,0.7288135593220338,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
18,0.36296457052230835,0.8769914507865906,0.6318842768669128,0.9770114942528736,0.7288135593220338,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
19,0.3834121823310852,0.857452929019928,0.6189815998077393,0.9770114942528736,0.7288135593220338,0.7297297297297297,0.002,0.7288135593220338,0.7297297297297297,10,Accuracy,higher,final,0
20,0.3390994668006897,0.8362979292869568,0.6074446439743042,0.9770114942528736,0.7457627118644068,0.7567567567567568,0.002,0.7457627118644068,0.7567567567567568,20,Accuracy,higher,final,0
21,0.2791461646556854,0.8134469985961914,0.5961786508560181,0.9770114942528736,0.7457627118644068,0.7567567567567568,0.002,0.7457627118644068,0.7567567567567568,20,Accuracy,higher,final,0
22,0.2978808283805847,0.7898199558258057,0.5852862000465393,0.9885057471264368,0.7457627118644068,0.7567567567567568,0.002,0.7457627118644068,0.7567567567567568,20,Accuracy,higher,final,0
23,0.2966453731060028,0.7673033475875854,0.5745026469230652,0.9885057471264368,0.7627118644067796,0.7567567567567568,0.002,0.7627118644067796,0.7567567567567568,23,Accuracy,higher,final,0
24,0.2974376678466797,0.7453710436820984,0.5636972188949585,0.9885057471264368,0.7627118644067796,0.7837837837837838,0.002,0.7627118644067796,0.7567567567567568,23,Accuracy,higher,final,0
25,0.23311740159988403,0.7240977883338928,0.5525226593017578,0.9885057471264368,0.7627118644067796,0.7837837837837838,0.002,0.7627118644067796,0.7567567567567568,23,Accuracy,higher,final,0
26,0.22843803465366364,0.7047797441482544,0.5417839288711548,0.9885057471264368,0.7796610169491526,0.8108108108108109,0.002,0.7796610169491526,0.8108108108108109,26,Accuracy,higher,final,0
27,0.20582976937294006,0.6856274008750916,0.5302762389183044,0.9885057471264368,0.7796610169491526,0.8378378378378378,0.002,0.7796610169491526,0.8108108108108109,26,Accuracy,higher,final,0
28,0.16610071063041687,0.6720330715179443,0.5204419493675232,0.9885057471264368,0.7796610169491526,0.8918918918918919,0.002,0.7796610169491526,0.8108108108108109,26,Accuracy,higher,final,0
29,0.1920250803232193,0.6622152924537659,0.5123475193977356,0.9885057471264368,0.7966101694915254,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
30,0.14740854501724243,0.6562005877494812,0.5062118172645569,0.9885057471264368,0.7966101694915254,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
31,0.20579680800437927,0.6516867876052856,0.49993014335632324,0.9885057471264368,0.7966101694915254,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
32,0.16682635247707367,0.6459311246871948,0.4933754801750183,0.9885057471264368,0.7966101694915254,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
33,0.13075533509254456,0.6450331211090088,0.4881141781806946,0.9885057471264368,0.7966101694915254,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
34,0.17626361548900604,0.6487404108047485,0.48582473397254944,1.0,0.7966101694915254,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
35,0.15045230090618134,0.6524204611778259,0.4836466610431671,1.0,0.7966101694915254,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
36,0.1705949753522873,0.6570931673049927,0.48280343413352966,1.0,0.7796610169491526,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
37,0.14983728528022766,0.6646624803543091,0.4824172258377075,1.0,0.7796610169491526,0.8108108108108109,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
38,0.09627086669206619,0.6701871752738953,0.48126766085624695,1.0,0.7796610169491526,0.8108108108108109,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
39,0.14574985206127167,0.6787998676300049,0.4797826111316681,1.0,0.7796610169491526,0.8648648648648649,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
40,0.10052827000617981,0.6880961060523987,0.48025158047676086,1.0,0.7796610169491526,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
41,0.10180246084928513,0.6924402117729187,0.4790671467781067,1.0,0.7796610169491526,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
42,0.1020447164773941,0.6978269219398499,0.47875088453292847,1.0,0.7627118644067796,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
43,0.07021696865558624,0.7053097486495972,0.47954297065734863,1.0,0.7627118644067796,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
44,0.07812123000621796,0.7139175534248352,0.48134973645210266,1.0,0.7627118644067796,0.8378378378378378,0.002,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
45,0.10614972561597824,0.7191810607910156,0.48284289240837097,1.0,0.7457627118644068,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
46,0.06749965250492096,0.7245537042617798,0.4849662780761719,1.0,0.7457627118644068,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
47,0.09078390151262283,0.7287147045135498,0.48631739616394043,1.0,0.7457627118644068,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
48,0.1034896969795227,0.7324416041374207,0.4877244532108307,1.0,0.7457627118644068,0.8108108108108109,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
49,0.06685018539428711,0.7356598377227783,0.48941463232040405,1.0,0.7457627118644068,0.8108108108108109,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
50,0.10810649394989014,0.7366945743560791,0.49159693717956543,1.0,0.7627118644067796,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
51,0.06304570287466049,0.7328959107398987,0.4910343885421753,1.0,0.7627118644067796,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
52,0.10337208956480026,0.7279287576675415,0.4916367828845978,1.0,0.7627118644067796,0.8648648648648649,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
53,0.0702357217669487,0.7205630540847778,0.49200621247291565,1.0,0.7796610169491526,0.8648648648648649,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
54,0.05263141170144081,0.7156521677970886,0.4945031702518463,1.0,0.7796610169491526,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
55,0.07625721395015717,0.7124887704849243,0.49783557653427124,1.0,0.7796610169491526,0.8378378378378378,0.0012,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
56,0.06066438555717468,0.7097098231315613,0.49912747740745544,1.0,0.7796610169491526,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
57,0.10344161093235016,0.7040829062461853,0.4978521168231964,1.0,0.7796610169491526,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
58,0.09532732516527176,0.695789098739624,0.49395787715911865,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
59,0.05164210498332977,0.6887247562408447,0.4903425872325897,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
60,0.06848370283842087,0.6822394132614136,0.48612213134765625,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
61,0.07055658847093582,0.6781467795372009,0.4830355644226074,1.0,0.7966101694915254,0.8108108108108109,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
62,0.07403050363063812,0.6743181347846985,0.4798474609851837,1.0,0.7966101694915254,0.8108108108108109,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
63,0.061750948429107666,0.671466588973999,0.477297306060791,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
64,0.07270628213882446,0.6686149835586548,0.4749491810798645,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
65,0.0611192062497139,0.6662423014640808,0.4719998240470886,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
66,0.06844621151685715,0.6649644374847412,0.4705043435096741,1.0,0.7966101694915254,0.8378378378378378,0.0007199999999999999,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
67,0.07725264877080917,0.6647841930389404,0.4701281785964966,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
68,0.04137706384062767,0.6650856733322144,0.47016772627830505,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
69,0.07932674884796143,0.6666842103004456,0.4708893895149231,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
70,0.059455789625644684,0.6686522960662842,0.47170504927635193,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
71,0.07600460201501846,0.6708219647407532,0.47300925850868225,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
72,0.0520813874900341,0.6745530962944031,0.47545963525772095,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
73,0.0636824443936348,0.6776517629623413,0.47772619128227234,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
74,0.04906585440039635,0.6808918714523315,0.47961321473121643,1.0,0.7966101694915254,0.8378378378378378,0.00043199999999999993,0.7966101694915254,0.8648648648648649,29,Accuracy,higher,final,0
