epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.576116681098938,0.2119416296482086,0.2119416296482086,0.0,0.0,0.0
0,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.576116681098938,0.2119416296482086,0.2119416296482086,0.0,0.0,0.0
0,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5267351865768433,0.2824227511882782,0.1908419579267501,0.065443180501461,0.051983293145895,0.0220804885029792
0,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.572023868560791,0.2148228734731674,0.2131531685590744,0.0032552534248679,0.0022024160716682,0.0018293047323822
0,test,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.5267351865768433,0.2824227511882782,0.1908419579267501,0.065443180501461,0.051983293145895,0.0220804885029792
0,test,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.572023868560791,0.2148228734731674,0.2131531685590744,0.0032552534248679,0.0022024160716682,0.0018293048487976
50,train,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.2948451042175293,0.5258432626724243,0.179311528801918,0.1542887240648269,0.1598632782697677,0.1037302389740943
50,train,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.3536102473735809,0.3681364059448242,0.2782533168792724,0.098433569073677,0.0792997702956199,0.0388528369367122
50,val,0,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 32]","[false, false, false]",0.2931732833385467,0.5250014662742615,0.1818251013755798,0.1538500040769577,0.1594559550285339,0.1049617677927017
50,val,1,3,,,,"[183, 3]","[183, 3]",,"[183, 3, 5]","[false, false, false]",0.3457787334918976,0.3711783587932586,0.2830428183078766,0.0128995906561613,0.012971811927855,0.006744704209268
