event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7310584783554077,0.2689414620399475,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7310584783554077,0.2689414620399475,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.00021292182279785684,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.00014703743887325648,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7283468842506409,0.2716531455516815,0.0003277044743299484,0.00032770587131381035,,,,,,,,
forward,0,val,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7290847897529602,0.2709151804447174,9.663396667747293e-06,9.662513548391871e-06,,,,,,,,
forward,0,test,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.7283468842506409,0.2716531455516815,0.0003277044743299484,0.00032770587131381035,,,,,,,,
forward,0,test,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.7290847897529602,0.2709151804447174,9.663396667747293e-06,9.662513548391871e-06,,,,,,,,
forward,50,train,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.8374139666557312,0.1625860035419464,0.0030068999622017145,0.0030068992637097836,,,,,,,,
forward,50,train,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.8250792622566223,0.17492076754570007,0.0025810629595071077,0.0025810631923377514,,,,,,,,
backward,50,train,0,0.005,2,,,,,,,,,0,0.029261237549036322,,,,,,,,,,,,,
backward,50,train,1,0.005,2,,,,,,,,,0,0.03417873715580969,,,,,,,,,,,,,
forward,50,val,0,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",,,,0,,,0.8397036194801331,0.16029641032218933,0.0030460814014077187,0.003046082565560937,,,,,,,,
forward,50,val,1,0.005,2,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",,,,0,,,0.8271819353103638,0.172818124294281,0.0019618161022663116,0.0019618142396211624,,,,,,,,
