event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.4978579580783844, 0.4946758449077606, 0.4957009255886078, 0.49546903371810913, 0.5049310922622681]",,,,0,,,0.4859020709991455,0.47130975127220154,0.4773740768432617,0.4533883333206177,0.4842773377895355,0.052913714200258255,0.05689725652337074,0.05125847086310387,0.054784394800662994,0.05477297306060791,0.4978579580783844,0.4946758449077606,0.4957009255886078,0.49546903371810913,0.5049310922622681,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,5,,,,,,,,,,,,0,0.6733752795989505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.49835795164108276, 0.49517586827278137, 0.4952010214328766, 0.4959690272808075, 0.5044311285018921]",,,,0,,,0.49924996495246887,0.48018354177474976,0.454971045255661,0.4765864908695221,0.4615587890148163,0.025764213874936104,0.028610901907086372,0.026433013379573822,0.0270713921636343,0.026520879939198494,0.49835795164108276,0.49517586827278137,0.4952010214328766,0.4959690272808075,0.5044311285018921,,,,,0.9860354065895081,nan,nan,nan,0.9906188249588013,nan,nan,nan,0.9895928502082825,nan,nan,nan,0.9893603324890137,nan,nan,nan
forward,0,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.49835795164108276, 0.49517586827278137, 0.4952010214328766, 0.4959690272808075, 0.5044311285018921]",,,,0,,,0.49924996495246887,0.48018354177474976,0.454971045255661,0.4765864908695221,0.4615587890148163,0.025764213874936104,0.028610901907086372,0.026433013379573822,0.0270713921636343,0.026520879939198494,0.49835795164108276,0.49517586827278137,0.4952010214328766,0.4959690272808075,0.5044311285018921,,,,,0.9860354065895081,nan,nan,nan,0.9906188249588013,nan,nan,nan,0.9895928502082825,nan,nan,nan,0.9893603324890137,nan,nan,nan
forward,50,train,0,0.0012,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5049141645431519, 0.4976579546928406, 0.4905787408351898, 0.4917266070842743, 0.5000711679458618]",,,,0,,,0.6198703050613403,0.5515175461769104,0.40404438972473145,0.49250826239585876,0.36043351888656616,0.08635036647319794,0.10812435299158096,0.08896983414888382,0.10122862458229065,0.10012612491846085,0.5049141645431519,0.4976579546928406,0.4905787408351898,0.4917266070842743,0.5000711679458618,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.0012,5,,,,,,,,,,,,0,0.06894064672100317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0012,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5048648118972778, 0.49773070216178894, 0.4905153512954712, 0.4917648136615753, 0.5001180171966553]",,,,0,,,0.6191271543502808,0.5593517422676086,0.4018428325653076,0.4938575029373169,0.3668242394924164,0.06391266733407974,0.08905015885829926,0.07058773189783096,0.08030501008033752,0.08296343684196472,0.5048648118972778,0.49773070216178894,0.4905153512954712,0.4917648136615753,0.5001180171966553,,,,,0.9481587409973145,0.06764938682317734,0.7765159606933594,0.9745925664901733,0.938476026058197,0.018772928044199944,0.9106524586677551,0.9410525560379028,0.9412726759910583,0.017501868307590485,0.7022264003753662,0.9115604162216187,0.9263268709182739,0.024295218288898468,0.7454843521118164,0.840912938117981
forward,50,test,0,0.0012,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5048648118972778, 0.49773070216178894, 0.4905153512954712, 0.4917648136615753, 0.5001180171966553]",,,,0,,,0.6191271543502808,0.5593517422676086,0.4018428325653076,0.4938575029373169,0.3668242394924164,0.06391266733407974,0.08905015885829926,0.07058773189783096,0.08030501008033752,0.08296343684196472,0.5048648118972778,0.49773070216178894,0.4905153512954712,0.4917648136615753,0.5001180171966553,,,,,0.9481587409973145,0.06764938682317734,0.7765159606933594,0.9745925664901733,0.938476026058197,0.018772928044199944,0.9106524586677551,0.9410525560379028,0.9412726759910583,0.017501868307590485,0.7022264003753662,0.9115604162216187,0.9263268709182739,0.02429521456360817,0.7454843521118164,0.840912938117981
forward,100,train,0,0.00015551999999999997,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5037879347801208, 0.49829351902008057, 0.4896682798862457, 0.49281445145606995, 0.5005365610122681]",,,,0,,,0.5413070917129517,0.5788280367851257,0.4088705778121948,0.548462450504303,0.3886334300041199,0.09488949924707413,0.11021596193313599,0.09938342869281769,0.1065189316868782,0.10705967247486115,0.5037879347801208,0.49829351902008057,0.4896682798862457,0.49281445145606995,0.5005365610122681,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.00015551999999999997,5,,,,,,,,,,,,0,0.17914293237911513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.00015551999999999997,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[183, 5]","[183, 5]",,"[183, 5, 32]","[false, false, false, false, false]","[0.5037815570831299, 0.498290091753006, 0.48967307806015015, 0.4928189218044281, 0.5005307197570801]",,,,0,,,0.5472352504730225,0.5685865879058838,0.4150192439556122,0.5392813682556152,0.39013075828552246,0.06208028644323349,0.09537535905838013,0.07628681510686874,0.085683174431324,0.0922977402806282,0.5037815570831299,0.498290091753006,0.48967307806015015,0.4928189218044281,0.5005307197570801,,,,,0.9563568830490112,0.06348058581352234,0.792807936668396,0.9767597317695618,0.947420597076416,0.017113160341978073,0.7775962948799133,0.9493392705917358,0.9475904703140259,0.016284896060824394,0.6585097908973694,0.9210976362228394,0.9395207166671753,0.021865494549274445,0.7013916969299316,0.866996705532074
