event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1
forward,0,train,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
forward,0,train,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7310584783554077,0.2689414322376251,0.0,0.0,,,,,,,,
backward,0,train,0,0.005,2,,,,,,,,,0,0.15580982012462166,,,,,,,,,,,,,
backward,0,train,1,0.005,2,,,,,,,,,0,0.7877034057184321,,,,,,,,,,,,,
backward,0,train,2,0.005,2,,,,,,,,,0,0.6241999817174618,,,,,,,,,,,,,
forward,0,val,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5463398098945618,0.45366016030311584,0.1376856118440628,0.1376856118440628,,,,,,,,
forward,0,val,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7297835946083069,0.2702163755893707,0.0036497176624834538,0.0036497178953140974,,,,,,,,
forward,0,val,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7435418367385864,0.2564581334590912,0.0013074193848297,0.0013074192684143782,,,,,,,,
forward,0,test,0,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.5463398098945618,0.45366016030311584,0.1376856118440628,0.1376856118440628,,,,,,,,
forward,0,test,1,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.7297835946083069,0.2702163755893707,0.0036497176624834538,0.0036497178953140974,,,,,,,,
forward,0,test,2,0.005,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.7435418367385864,0.2564581334590912,0.0013074193848297,0.0013074196176603436,,,,,,,,
forward,50,train,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1376204788684845,0.8623794317245483,0.26482439041137695,0.26482439041137695,,,,,,,,
forward,50,train,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.17882896959781647,0.8211709856987,0.2207048237323761,0.2207048237323761,,,,,,,,
forward,50,train,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9714188575744629,0.028581086546182632,0.03289391100406647,0.03289391100406647,,,,,,,,
backward,50,train,0,0.003,2,,,,,,,,,0,0.011986801232284471,,,,,,,,,,,,,
backward,50,train,1,0.003,2,,,,,,,,,0,0.009785436100134133,,,,,,,,,,,,,
backward,50,train,2,0.003,2,,,,,,,,,0,0.012340604548481135,,,,,,,,,,,,,
forward,50,val,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.13764910399913788,0.8623508214950562,0.2646586000919342,0.2646586000919342,,,,,,,,
forward,50,val,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1214745044708252,0.8785254955291748,0.18661263585090637,0.18661263585090637,,,,,,,,
forward,50,val,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9866971373558044,0.013302796520292759,0.00042281378409825265,0.00042281317291781306,,,,,,,,
forward,50,test,0,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.13764910399913788,0.8623508214950562,0.2646586000919342,0.2646586000919342,,,,,,,,
forward,50,test,1,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.12147451937198639,0.8785254955291748,0.18661263585090637,0.18661263585090637,,,,,,,,
forward,50,test,2,0.003,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9866971373558044,0.013302796520292759,0.00042281378409825265,0.00042281317291781306,,,,,,,,
forward,100,train,0,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.14000768959522247,0.8599923849105835,0.261136919260025,0.261136919260025,,,,,,,,
forward,100,train,1,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.1678619384765625,0.832137942314148,0.21212352812290192,0.21212352812290192,,,,,,,,
forward,100,train,2,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9713081121444702,0.028691880404949188,0.03295224532485008,0.03295224532485008,,,,,,,,
backward,100,train,0,0.0003888,2,,,,,,,,,0,0.008649650221065454,,,,,,,,,,,,,
backward,100,train,1,0.0003888,2,,,,,,,,,0,0.0073229857615715625,,,,,,,,,,,,,
backward,100,train,2,0.0003888,2,,,,,,,,,0,0.015108106219319366,,,,,,,,,,,,,
forward,100,val,0,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.13994884490966797,0.860051155090332,0.2611181139945984,0.2611181139945984,,,,,,,,
forward,100,val,1,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",,,,0,,,0.11258722096681595,0.8874127268791199,0.17477163672447205,0.17477163672447205,,,,,,,,
forward,100,val,2,0.0003888,2,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",,,,0,,,0.9866226315498352,0.013377298600971699,0.0004058804188389331,0.00040587916737422347,,,,,,,,
