epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.7310584783554077,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.5463398098945618,0.4536601603031158,0.1376856118440628,0.1376856118440628
0,val,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.7297835946083069,0.2702163755893707,0.0036497176624834,0.003649717895314
0,val,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.7435418367385864,0.2564581334590912,0.0013074193848297,0.0013074192684143
0,test,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.5463398098945618,0.4536601603031158,0.1376856118440628,0.1376856118440628
0,test,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.7297835946083069,0.2702163755893707,0.0036497176624834,0.003649717895314
0,test,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.7435418367385864,0.2564581334590912,0.0013074193848297,0.0013074196176603
50,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1376204788684845,0.8623794317245483,0.2648243904113769,0.2648243904113769
50,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1788289695978164,0.8211709856987,0.2207048237323761,0.2207048237323761
50,train,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.9714188575744628,0.0285810865461826,0.0328939110040664,0.0328939110040664
50,val,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1376491039991378,0.8623508214950562,0.2646586000919342,0.2646586000919342
50,val,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1214745044708252,0.8785254955291748,0.1866126358509063,0.1866126358509063
50,val,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.9866971373558044,0.0133027965202927,0.0004228137840982,0.0004228131729178
50,test,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1376491039991378,0.8623508214950562,0.2646586000919342,0.2646586000919342
50,test,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1214745193719863,0.8785254955291748,0.1866126358509063,0.1866126358509063
50,test,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.9866971373558044,0.0133027965202927,0.0004228137840982,0.0004228131729178
100,train,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1400076895952224,0.8599923849105835,0.261136919260025,0.261136919260025
100,train,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1678619384765625,0.832137942314148,0.2121235281229019,0.2121235281229019
100,train,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.9713081121444702,0.0286918804049491,0.03295224532485,0.03295224532485
100,val,0,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1399488449096679,0.860051155090332,0.2611181139945984,0.2611181139945984
100,val,1,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 64]","[false, false]",0.1125872209668159,0.8874127268791199,0.174771636724472,0.174771636724472
100,val,2,2,,,,"[10942, 2]","[10942, 2]",,"[10942, 2, 3]","[false, false]",0.9866226315498352,0.0133772986009716,0.0004058804188389,0.0004058791673742
