event,epoch,phase,layer_id,lr,num_hops,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
forward,0,train,2,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5,0.5,,0.0,0.0,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,0.5,0.5,0.5,0,3.429314114203348e-05,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,0.5,0.5,0.5,0,4.490383601495056e-06,,,,,,,,,,,,,,,,,,,
backward,0,train,2,0.005,3,,,,,,0.5,0.5,0.5,0,1.2731556841359536e-05,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5066885948181152,0.49331143498420715,,0.007665006909519434,0.007665005978196859,,,,,,,,,,,,
forward,0,val,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5024317502975464,0.497568279504776,,0.00017903136904351413,0.00017903064144775271,,,,,,,,,,,,
forward,0,val,2,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",0.5,0.5,0.5,1,,,,0.49748533964157104,0.502514660358429,,1.2008965313725639e-05,1.2009651982225478e-05,,,,,,,,,,,,
forward,0,test,0,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5066885948181152,0.49331143498420715,,0.007665006909519434,0.007665005978196859,,,,,,,,,,,,
forward,0,test,1,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.5024317502975464,0.497568279504776,,0.00017903136904351413,0.00017903064144775271,,,,,,,,,,,,
forward,0,test,2,0.005,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 3]","[false, false, false]",0.5,0.5,0.5,1,,,,0.49748533964157104,0.502514660358429,,1.200898077513557e-05,1.2009651982225478e-05,,,,,,,,,,,,
forward,50,train,0,0.00108,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.7561253905296326,0.2438746690750122,,0.0848139151930809,0.0848139151930809,,,,,,,,,,,,
forward,50,train,1,0.00108,3,"[11616, 2]",,"[11616, 2]","[11616, 2, 64]","[false, false, false]",0.5,0.5,0.5,1,,,,0.6399587988853455,0.36004123091697693,,0.061719149351119995,0.061719149351119995,,,,,,,,,,,,
