epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7333088517189026,0.2666911780834198,0.0004335915436968,0.0004335904959589
0,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7256236672401428,0.2743763625621795,0.0038638547994196,0.0038638554979115
0,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7237536311149597,0.2762463986873626,0.006939657498151,0.0069396547041833
0,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7333088517189026,0.2666911780834198,0.0004335915436968,0.0004335904959589
0,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7256236672401428,0.2743763625621795,0.0038638547994196,0.0038638554979115
0,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7237536311149597,0.2762463986873626,0.0069396565668284,0.0069396547041833
50,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7367107272148132,0.2632892727851867,0.0017198479035869,0.001719849766232
50,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5951136350631714,0.404886394739151,0.1127099618315696,0.1127099692821502
50,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.6016380786895752,0.3983619213104248,0.1329723745584488,0.1329723596572876
50,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7366937398910522,0.2633062303066253,0.0017165489261969,0.0017165479948744
50,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5910447239875793,0.408955305814743,0.0513902679085731,0.0513902716338634
50,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5884535312652588,0.4115464687347412,0.0879559516906738,0.0879559516906738
50,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7366937398910522,0.2633062303066253,0.0017165489261969,0.0017165479948744
50,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5910447239875793,0.408955305814743,0.0513902679085731,0.0513902679085731
50,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5884535312652588,0.4115464687347412,0.0879559516906738,0.0879559516906738
100,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7341758012771606,0.2658242583274841,0.001627598889172,0.0016275983070954
100,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5879547595977783,0.4120452404022217,0.1100040152668953,0.1100040152668953
100,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5969374179840088,0.4030626118183136,0.1250028610229492,0.1250028610229492
100,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.734163761138916,0.2658363282680511,0.0016271269414573,0.0016271267086267
100,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5775862336158752,0.4224137961864471,0.0521521419286727,0.0521521419286727
100,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5864320397377014,0.4135679900646209,0.086878053843975,0.086878053843975
100,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.734163761138916,0.2658363282680511,0.0016271269414573,0.0016271267086267
100,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5775862336158752,0.4224137961864471,0.0521521419286727,0.0521521419286727
100,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5864320397377014,0.4135679900646209,0.086878053843975,0.086878053843975
150,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7339289784431458,0.2660710215568542,0.0016152872703969,0.0016152884345501
150,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5861174464225769,0.4138825833797455,0.1097549945116043,0.1097549945116043
150,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5972862839698792,0.4027137458324432,0.1287965327501297,0.1287965327501297
150,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7339279651641846,0.266072005033493,0.0016152526950463,0.0016152524622157
150,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5776407718658447,0.4223591685295105,0.0519123822450637,0.0519123822450637
150,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5871363282203674,0.4128636717796325,0.0864980593323707,0.0864980593323707
150,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7339279651641846,0.266072005033493,0.0016152526950463,0.0016152524622157
150,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5776407718658447,0.4223592281341553,0.0519123822450637,0.0519123822450637
150,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5871363282203674,0.4128636717796325,0.0864980593323707,0.0864980593323707
200,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7338735461235046,0.2661265432834625,0.0016127026174217,0.0016127014532685
200,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5820474624633789,0.4179525375366211,0.1104614734649658,0.1104614660143852
200,train,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5976354479789734,0.4023645520210266,0.1270364820957183,0.1270364820957183
200,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7338710427284241,0.2661289274692535,0.0016126537229865,0.001612655702047
200,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.577782154083252,0.422217845916748,0.0519371181726455,0.0519371107220649
200,val,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5873587727546692,0.4126412868499756,0.086319550871849,0.0863195583224296
200,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7338710427284241,0.2661289274692535,0.0016126537229865,0.001612655702047
200,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.577782154083252,0.422217845916748,0.0519371181726455,0.0519371144473552
200,test,2,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.5873587727546692,0.4126412570476532,0.086319550871849,0.0863195583224296
250,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7338002324104309,0.2661997973918915,0.0016104005044326,0.0016104003880172
250,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.5868496298789978,0.4131503701210022,0.1091063097119331,0.1091063097119331
