epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.5761168599128723,0.2119415402412414,0.2119415402412414,0.0,0.0,0.0
0,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.5761168599128723,0.2119415402412414,0.2119415402412414,0.0,0.0,0.0
0,train,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5761168599128723,0.2119415402412414,0.2119415402412414,0.0,0.0,0.0
0,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.4334769248962402,0.2677766382694244,0.2987464070320129,0.0958232507109642,0.033798724412918,0.0692538693547248
0,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.5565887689590454,0.2269764244556427,0.2164347618818283,0.0016061987262219,0.0009059974690899,0.0013657875824719
0,val,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5655874013900757,0.2089671939611435,0.2254453897476196,0.0004241165588609,0.0003570439585018,0.0006919431034475
0,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.4334769248962402,0.2677766382694244,0.2987464070320129,0.0958232507109642,0.033798724412918,0.0692538693547248
0,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.5565887689590454,0.2269764244556427,0.2164347618818283,0.0016061987262219,0.0009059975272975,0.0013657876988872
0,test,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.5655874013900757,0.2089671939611435,0.2254453897476196,0.0004241166170686,0.0003570439585018,0.0006919430452398
50,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1302125453948974,0.4123469591140747,0.4574404954910278,0.1941640973091125,0.1221029907464981,0.1452271491289138
50,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1541132479906082,0.2800034880638122,0.565883219242096,0.0589497946202755,0.0238226279616355,0.0687497481703758
50,train,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.8235517740249634,0.0588541217148304,0.1175940483808517,0.046830166131258,0.0220081582665443,0.0260581150650978
50,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1304010301828384,0.4140176773071289,0.4555812180042267,0.1940798461437225,0.1223320737481117,0.1441858261823654
50,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1461674869060516,0.2831194102764129,0.5707130432128906,0.0225747618824243,0.0038711784873157,0.0205050036311149
50,val,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.8391227722167969,0.0504559911787509,0.1104212179780006,0.0002954725641757,0.0001153522825916,0.0001907868281705
50,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1304010301828384,0.4140176773071289,0.4555812180042267,0.1940798461437225,0.1223320737481117,0.1441858261823654
50,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1461674869060516,0.2831194102764129,0.5707130432128906,0.0225747600197792,0.0038711784873157,0.0205050036311149
50,test,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.8391227722167969,0.0504559911787509,0.1104212179780006,0.0002954720403067,0.0001153523189714,0.0001907866972032
100,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1380566954612732,0.422430157661438,0.439513087272644,0.1911481767892837,0.1199971511960029,0.133742406964302
100,train,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1561800688505172,0.3014251887798309,0.5423946976661682,0.0566915422677993,0.0234676990658044,0.0629385560750961
100,train,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.842117428779602,0.0519689507782459,0.1059136092662811,0.0461093783378601,0.0211698543280363,0.0259299296885728
100,val,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1381163448095321,0.4227399826049804,0.4391435980796814,0.1911255121231079,0.1200430989265441,0.1335238814353943
100,val,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1485366970300674,0.3045156598091125,0.5469476580619812,0.0184414628893136,0.0039835292845964,0.015846399590373
100,val,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.8566898107528687,0.044291827827692,0.0990183353424072,0.0002601664455141,0.0001036098183249,0.0001647938042879
100,test,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1381163448095321,0.4227399826049804,0.4391435980796814,0.1911255121231079,0.1200430989265441,0.1335238814353943
100,test,1,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1485366970300674,0.3045156598091125,0.5469476580619812,0.0184414628893136,0.0039835292845964,0.015846399590373
100,test,2,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 3]","[false, false, false]",0.8566898107528687,0.044291827827692,0.0990183353424072,0.0002601662417873,0.0001036098838085,0.0001647939643589
150,train,0,3,,,,"[10942, 3]","[10942, 3]",,"[10942, 3, 32]","[false, false, false]",0.1389284133911132,0.4209972620010376,0.4400742948055267,0.1907878965139389,0.1191154420375824,0.1338147670030594
