event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.949999988079071, 0.800000011920929, 0.800000011920929]",,,,0,,,0.9499999284744263,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.949999988079071,0.800000011920929,0.800000011920929,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,,,,0,0.011856580153107643,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9502369165420532, 0.8007988333702087, 0.7991988062858582]",,,,0,,,0.9502369165420532,0.8007988929748535,0.7991988062858582,0.0,0.0,0.0,0.9502369165420532,0.8007988333702087,0.7991988062858582,,,,,,,,,,,,
forward,0,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9502369165420532, 0.8007988333702087, 0.7991988062858582]",,,,0,,,0.9502369165420532,0.8007988929748535,0.7991988062858582,0.0,0.0,0.0,0.9502369165420532,0.8007988333702087,0.7991988062858582,,,,,,,,,,,,
forward,50,train,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9523640275001526, 0.7809513211250305, 0.7810777425765991]",,,,0,,,0.9523640871047974,0.7809513211250305,0.7810776829719543,0.0,0.0,0.0,0.9523640275001526,0.7809513211250305,0.7810777425765991,,,,,,,,,,,,
backward,50,train,0,0.0018,3,,,,,,,,,,,,0,0.0013862777268514037,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9523155689239502, 0.780880868434906, 0.7810207605361938]",,,,0,,,0.9523155689239502,0.780880868434906,0.7810208201408386,0.0,0.0,0.0,0.9523155689239502,0.780880868434906,0.7810207605361938,,,,,,,,,,,,
forward,50,test,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9523155689239502, 0.780880868434906, 0.7810207605361938]",,,,0,,,0.9523155689239502,0.780880868434906,0.7810208201408386,0.0,0.0,0.0,0.9523155689239502,0.780880868434906,0.7810207605361938,,,,,,,,,,,,
forward,100,train,0,0.000139968,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9514120817184448, 0.7800463438034058, 0.7801232933998108]",,,,0,,,0.9514120221138,0.7800464034080505,0.7801234126091003,0.0,0.0,0.0,0.9514120817184448,0.7800463438034058,0.7801232933998108,,,,,,,,,,,,
backward,100,train,0,0.000139968,3,,,,,,,,,,,,0,0.0011307402746751904,,,,,,,,,,,,,,,,,,,,,,
