epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.7310585975646973,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7330304980278015,0.2669695317745209,0.0062147476710379,0.0062147472053766
0,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.731242299079895,0.268757700920105,0.0095535339787602,0.0095535339787602
0,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7330304980278015,0.2669695317745209,0.0062147476710379,0.0062147472053766
0,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.731242299079895,0.268757700920105,0.0095535339787602,0.0095535339787602
50,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7667484283447266,0.2332515716552734,0.0292051583528518,0.0292051583528518
50,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.8925155997276306,0.1074843630194664,0.0688595250248909,0.0688595175743103
50,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.76697838306427,0.2330216616392135,0.0291808415204286,0.0291808415204286
50,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9073590636253356,0.0926409512758255,0.0356969386339187,0.035696942359209
50,test,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.76697838306427,0.2330216616392135,0.0291808415204286,0.0291808415204286
50,test,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.9073590636253356,0.0926409512758255,0.0356969386339187,0.0356969386339187
100,train,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.771243691444397,0.2287563234567642,0.0283109843730926,0.0283109843730926
100,train,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.8926254510879517,0.1073745787143707,0.0685222297906875,0.0685222297906875
100,val,0,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 64]","[false, false]",0.7712729573249817,0.2287270426750183,0.0283067356795072,0.0283067356795072
100,val,1,2,,,,"[11616, 2]","[11616, 2]",,"[11616, 2, 3]","[false, false]",0.906451940536499,0.0935480818152427,0.0357678234577178,0.0357678234577178
