epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7310585379600525,0.2689414322376251,0.0,0.0
0,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7271084189414978,0.2728915214538574,0.0,0.0
0,val,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7313544154167175,0.2686456143856048,3.978880340582691e-05,3.97816656914074e-05
0,val,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7289053201675415,0.2710947394371032,3.418392225285061e-05,3.419319909880869e-05
0,test,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7271084189414978,0.2728915214538574,0.0,0.0
0,test,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7313544154167175,0.2686456143856048,3.978880340582691e-05,3.97816656914074e-05
0,test,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7289053201675415,0.2710947394371032,3.418392225285061e-05,3.419319909880869e-05
50,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.748060405254364,0.2519395053386688,0.0,0.0
50,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7894067168235779,0.2105932533740997,0.0074006002396345,0.0074006007052958
50,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.7903226017951965,0.2096773982048034,0.0094669219106435,0.0094669237732887
50,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7480382919311523,0.25196173787117,0.0,0.0
50,val,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.789713442325592,0.2102864533662796,0.0044012940488755,0.0044012833386659
50,val,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.790777862071991,0.2092221528291702,0.0057364492677152,0.0057364497333765
50,test,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7480382919311523,0.25196173787117,0.0,0.0
50,test,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.789713442325592,0.2102864533662796,0.0044012940488755,0.0044012833386659
50,test,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.790777862071991,0.2092221528291702,0.0057364492677152,0.0057364497333765
100,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7502346634864807,0.2497652918100357,0.0,0.0
100,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.8004313111305237,0.1995686739683151,0.008709205314517,0.0087092043831944
100,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.8002063035964966,0.1997936964035034,0.0106215653941035,0.0106215663254261
100,val,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7502474188804626,0.2497526109218597,0.0,0.0
100,val,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.8005444407463074,0.1994556188583374,0.0051317727193236,0.0051317671313881
100,val,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.8005370497703552,0.1994629651308059,0.0063159544952213,0.0063159414567053
100,test,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7502474188804626,0.2497526109218597,0.0,0.0
100,test,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.8005444407463074,0.1994556188583374,0.0051317727193236,0.0051317671313881
100,test,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.8005370497703552,0.1994629651308059,0.0063159544952213,0.0063159414567053
150,train,0,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.7503017783164978,0.2496982514858245,0.0,0.0
150,train,1,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 64]","[false, false]",0.8010357618331909,0.1989642232656479,0.0089054051786661,0.0089054033160209
150,train,2,2,,,,"[8285, 2]","[8285, 2]",,"[8285, 2, 4]","[false, false]",0.8012436628341675,0.1987563669681549,0.0107081001624464,0.0107081001624464
