epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5016326308250427, 0.49903008341789246]",,0.5096065402030945,0.0,,0.0366359315812587,0.0,,0.5016326308250427,0.4990300834178924
0,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5202391743659973, 0.5111252069473267]",,0.5283249020576477,0.0,,0.0135133666917681,0.0,,0.5202391743659973,0.5111252069473267
0,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5004212260246277, 0.5140562057495117]",,0.5000222325325012,0.0,,0.0034199273213744,0.0,,0.5004212260246277,0.5140562057495117
0,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5028802752494812, 0.5002737045288086]",,0.5383481383323669,0.0,,0.0360455848276615,0.0,,0.5028802752494812,0.5002737045288086
0,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5214869379997253, 0.5098763108253479]",,0.5303463339805603,0.0,,0.0110248690471053,0.0,,0.5214869379997253,0.5098763108253479
0,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5016711950302124, 0.5128075480461121]",,0.5092350840568542,0.0,,0.0021646388340741,0.0,,0.5016711950302124,0.5128075480461121
0,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5028802752494812, 0.5002737045288086]",,0.5383481383323669,0.0,,0.0360455848276615,0.0,,0.5028802752494812,0.5002737045288086
0,test,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5214869379997253, 0.5098763108253479]",,0.5303463339805603,0.0,,0.0110248690471053,0.0,,0.5214869379997253,0.5098763108253479
0,test,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5016711950302124, 0.5128075480461121]",,0.5092350840568542,0.0,,0.0021646388340741,0.0,,0.5016711950302124,0.5128075480461121
50,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5036303400993347, 0.5000252723693848]",,0.7541912198066711,0.0,,0.179342895746231,0.0,,0.5036303400993347,0.5000252723693848
50,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5308902263641357, 0.4995121359825134]",,0.6494094729423523,0.0,,0.120119884610176,0.0,,0.5308902263641357,0.4995121359825134
50,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5015946626663208, 0.5005231499671936]",,0.6665865182876587,0.0,,0.1100895330309867,0.0,,0.5015946626663208,0.5005231499671936
50,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5036887526512146, 0.5000538229942322]",,0.7721269726753235,0.0,,0.1746236532926559,0.0,,0.5036887526512146,0.5000538229942322
50,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5312644243240356, 0.49945950508117676]",,0.6592154502868652,0.0,,0.0977276116609573,0.0,,0.5312644243240356,0.4994595050811767
50,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5019450783729553, 0.5003794431686401]",,0.6567986607551575,0.0,,0.0510004162788391,0.0,,0.5019450783729553,0.5003794431686401
50,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5036887526512146, 0.5000538229942322]",,0.7721269726753235,0.0,,0.1746236532926559,0.0,,0.5036887526512146,0.5000538229942322
50,test,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5312644243240356, 0.49945950508117676]",,0.6592154502868652,0.0,,0.0977276116609573,0.0,,0.5312644243240356,0.4994595050811767
50,test,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5019450783729553, 0.5003794431686401]",,0.6567986607551575,0.0,,0.0510004162788391,0.0,,0.5019450783729553,0.5003794431686401
100,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5048276782035828, 0.4999958276748657]",,0.8377807140350342,0.0,,0.1720996350049972,0.0,,0.5048276782035828,0.4999958276748657
100,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5418691039085388, 0.4999812841415405]",,0.8890986442565918,0.0,,0.1122190132737159,0.0,,0.5418691039085388,0.4999812841415405
100,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.516282320022583, 0.4999929666519165]",,0.8658494353294373,0.0,,0.1287315636873245,0.0,,0.516282320022583,0.4999929666519165
100,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5048474669456482, 0.4999968409538269]",,0.8397992849349976,0.0,,0.1706103682518005,0.0,,0.5048474669456482,0.4999968409538269
100,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5420719385147095, 0.49999094009399414]",,0.9120419025421144,0.0,,0.0800776258111,0.0,,0.5420719385147095,0.4999909400939941
100,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5165707468986511, 0.49998581409454346]",,0.8758609890937805,0.0,,0.0994593501091003,0.0,,0.5165707468986511,0.4999858140945434
100,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5048474669456482, 0.4999968409538269]",,0.8397992849349976,0.0,,0.1706103682518005,0.0,,0.5048474669456482,0.4999968409538269
100,test,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5420719385147095, 0.49999094009399414]",,0.9120419025421144,0.0,,0.0800776258111,0.0,,0.5420719385147095,0.4999909400939941
100,test,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5165707468986511, 0.49998581409454346]",,0.8758609890937805,0.0,,0.0994593501091003,0.0,,0.5165707468986511,0.4999858140945434
150,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5053101778030396, 0.5000000596046448]",,0.8489210605621338,0.0,,0.1717457324266433,0.0,,0.5053101778030396,0.5000000596046448
150,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5458529591560364, 0.49999797344207764]",,0.9076876044273376,0.0,,0.1208470836281776,0.0,,0.5458529591560364,0.4999979734420776
150,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5226075649261475, 0.5000032186508179]",,0.8859243392944336,0.0,,0.1506052315235138,0.0,,0.5226075649261475,0.5000032186508179
150,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5053163766860962, 0.5000000596046448]",,0.8508335947990417,0.0,,0.1703890711069107,0.0,,0.5053163766860962,0.5000000596046448
150,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5458682179450989, 0.4999980926513672]",,0.917320430278778,0.0,,0.1035548150539398,0.0,,0.5458682179450989,0.4999980926513672
150,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5226267576217651, 0.5000030994415283]",,0.887388288974762,0.0,,0.1242760643362999,0.0,,0.5226267576217651,0.5000030994415283
150,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5053163766860962, 0.5000000596046448]",,0.8508335947990417,0.0,,0.1703890711069107,0.0,,0.5053163766860962,0.5000000596046448
150,test,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5458682179450989, 0.4999980926513672]",,0.917320430278778,0.0,,0.1035548150539398,0.0,,0.5458682179450989,0.4999980926513672
150,test,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5226267576217651, 0.5000030994415283]",,0.887388288974762,0.0,,0.1242760643362999,0.0,,0.5226267576217651,0.5000030994415283
200,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054636001586914, 0.5]",,0.8504588007926941,0.0,,0.1715140491724014,0.0,,0.5054636001586914,0.5
200,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5461657643318176, 0.5]",,0.910309910774231,0.0,,0.1187842115759849,0.0,,0.5461657643318176,0.5
200,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5230311155319214, 0.5000008940696716]",,0.8891257643699646,0.0,,0.1536754071712494,0.0,,0.5230311155319214,0.5000008940696716
200,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054645538330078, 0.5]",,0.8518905639648438,0.0,,0.170321837067604,0.0,,0.5054645538330078,0.5
200,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5461671948432922, 0.5]",,0.92007714509964,0.0,,0.0995841920375824,0.0,,0.5461671948432922,0.5
200,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5230335593223572, 0.5000008940696716]",,0.8892800807952881,0.0,,0.1247634068131446,0.0,,0.5230335593223572,0.5000008940696716
200,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054645538330078, 0.5]",,0.8518905639648438,0.0,,0.170321837067604,0.0,,0.5054645538330078,0.5
200,test,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5461671948432922, 0.5]",,0.92007714509964,0.0,,0.0995841920375824,0.0,,0.5461671948432922,0.5
200,test,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5230335593223572, 0.5000008940696716]",,0.8892800807952881,0.0,,0.1247634068131446,0.0,,0.5230335593223572,0.5000008940696716
250,train,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054806470870972, 0.5]",,0.8504989743232727,0.0,,0.1715656369924545,0.0,,0.5054806470870972,0.5
250,train,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5461946129798889, 0.5]",,0.9109652042388916,0.0,,0.1165818944573402,0.0,,0.5461946129798889,0.5
250,train,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.523076057434082, 0.5000007748603821]",,0.8853999972343445,0.0,,0.1547667533159256,0.0,,0.523076057434082,0.5000007748603821
250,val,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054808855056763, 0.5]",,0.8519729971885681,0.0,,0.1703131943941116,0.0,,0.5054808855056763,0.5
250,val,1,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5461950898170471, 0.5]",,0.920988917350769,0.0,,0.0983424559235572,0.0,,0.5461950898170471,0.5
250,val,2,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 3]","[false, true]","[0.5230765342712402, 0.5000007748603821]",,0.8898115754127502,0.0,,0.1244625598192215,0.0,,0.5230765342712402,0.5000007748603821
250,test,0,2,,,,"[10942, 2]",2.0,"[""hop_1"", ""hop_2""]","[10942, 2]",,"[10942, 2, 64]","[false, true]","[0.5054808855056763, 0.5]",,0.8519729971885681,0.0,,0.1703131943941116,0.0,,0.5054808855056763,0.5
