event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.8999999761581421, 0.800000011920929, 0.800000011920929]",,,,0,,,0.9000000357627869,0.7999999523162842,0.7999999523162842,0.0,0.0,0.0,0.8999999761581421,0.800000011920929,0.800000011920929,,,,,,,,,,,,
backward,0,train,0,0.003,3,,,,,,,,,,,,0,0.013585302978754044,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.8997296690940857, 0.7995195388793945, 0.7995195388793945]",,,,0,,,0.8997296094894409,0.7995195388793945,0.7995195388793945,0.0,0.0,0.0,0.8997296690940857,0.7995195388793945,0.7995195388793945,,,,,,,,,,,,
forward,0,test,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.8997296690940857, 0.7995195388793945, 0.7995195388793945]",,,,0,,,0.8997296094894409,0.7995195388793945,0.7995195388793945,0.0,0.0,0.0,0.8997296690940857,0.7995195388793945,0.7995195388793945,,,,,,,,,,,,
forward,50,train,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9083654880523682, 0.8135738372802734, 0.814475953578949]",,,,0,,,0.9083653688430786,0.8135738968849182,0.8144758343696594,0.0,0.0,0.0,0.9083654880523682,0.8135738372802734,0.814475953578949,,,,,,,,,,,,
backward,50,train,0,0.0018,3,,,,,,,,,,,,0,0.009692830964922905,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9084257483482361, 0.8136714696884155, 0.8145909309387207]",,,,0,,,0.9084258079528809,0.8136714696884155,0.8145910501480103,0.0,0.0,0.0,0.9084257483482361,0.8136714696884155,0.8145909309387207,,,,,,,,,,,,
forward,50,test,0,0.0018,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9084257483482361, 0.8136714696884155, 0.8145909309387207]",,,,0,,,0.9084258079528809,0.8136714696884155,0.8145910501480103,0.0,0.0,0.0,0.9084257483482361,0.8136714696884155,0.8145909309387207,,,,,,,,,,,,
forward,100,train,0,0.000139968,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 64]","[false, false, false]","[0.9090763926506042, 0.8147264719009399, 0.8158268928527832]",,,,0,,,0.9090763330459595,0.8147264719009399,0.8158268928527832,0.0,0.0,0.0,0.9090763926506042,0.8147264719009399,0.8158268928527832,,,,,,,,,,,,
backward,100,train,0,0.000139968,3,,,,,,,,,,,,0,0.008877325803041458,,,,,,,,,,,,,,,,,,,,,,
