epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_std_hop_0,weights_std_hop_1
0,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7310584783554077,0.2689414620399475,0.0,0.0
0,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7290260791778564,0.2709739804267883,0.0003705620765686,0.0003705618437379
0,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7290888428688049,0.270911157131195,6.144715371192433e-06,6.145793577161385e-06
0,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.7290260791778564,0.2709739804267883,0.0003705620765686,0.0003705618437379
0,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.7290888428688049,0.270911157131195,6.144715371192433e-06,6.145793577161385e-06
50,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.8294482231140137,0.1705518364906311,0.0018132736440747,0.0018132732948288
50,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.8221495747566223,0.1778504699468612,0.0015835034428164,0.0015835039084777
50,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.831609308719635,0.1683906614780426,0.0018504210747778,0.001850421889685
50,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.8241841197013855,0.1758158653974533,0.0013844234636053,0.0013844231143593
50,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.831609308719635,0.1683906614780426,0.0018504210747778,0.001850421889685
50,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.8241841197013855,0.1758158653974533,0.0013844234636053,0.0013844232307747
100,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9139297008514404,0.0860703215003013,0.0018355896463617,0.0018355890642851
100,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9076105356216432,0.0923895761370658,0.0034628584980964,0.0034628566354513
100,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.915107786655426,0.0848922729492187,0.0018224427476525,0.0018224423984065
100,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9088662266731262,0.0911337733268737,0.0029797109309583,0.0029797116294503
100,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.915107786655426,0.0848922729492187,0.0018224427476525,0.0018224423984065
100,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9088662266731262,0.0911337733268737,0.0029797109309583,0.0029797116294503
150,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.952502965927124,0.0474970750510692,0.0009511437965556,0.0009511431562714
150,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9477298259735109,0.0522702112793922,0.0024563064798712,0.0024563046172261
150,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9529735445976256,0.0470264069736003,0.0009356313385069,0.0009356304071843
150,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9483452439308168,0.051654789596796,0.0019419091986492,0.0019419087329879
150,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9529735445976256,0.0470264069736003,0.0009356313385069,0.0009356304071843
150,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9483452439308168,0.051654789596796,0.0019419091986492,0.0019419087329879
200,train,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9692654013633728,0.0307346154004335,0.0004455192538443,0.0004455207381397
200,train,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9659802317619324,0.0340197719633579,0.001708973548375,0.0017089743632823
200,val,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9695005416870116,0.0304993912577629,0.000440562289441,0.0004405618237797
200,val,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9662322998046876,0.0337676852941513,0.0014217023272067,0.0014217029092833
200,test,0,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 32]","[false, false]",0.9695005416870116,0.0304993912577629,0.000440562289441,0.0004405618237797
200,test,1,2,,,,"[3327, 2]","[3327, 2]",,"[3327, 2, 6]","[false, false]",0.9662322998046876,0.0337676852941513,0.0014217023272067,0.0014217029092833
