epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2
0,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8999999761581421, 0.949999988079071, 0.5]",0.9000000357627869,0.9499999284744264,0.5,0.0,0.0,0.0,0.8999999761581421,0.949999988079071,0.5
0,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8997296690940857, 0.9498573541641235, 0.49924999475479126]",0.8997296094894409,0.949857234954834,0.4992499947547912,0.0,0.0,0.0,0.8997296690940857,0.9498573541641236,0.4992499947547912
0,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8997296690940857, 0.9498573541641235, 0.49924999475479126]",0.8997296094894409,0.949857234954834,0.4992499947547912,0.0,0.0,0.0,0.8997296690940857,0.9498573541641236,0.4992499947547912
50,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8898734450340271, 0.9440826773643494, 0.4961138665676117]",0.8898734450340271,0.944082736968994,0.4961138367652893,0.0,0.0,0.0,0.8898734450340271,0.9440826773643494,0.4961138665676117
50,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8897621631622314, 0.9440287947654724, 0.4961227476596832]",0.8897622227668762,0.9440287351608276,0.4961227178573608,0.0,0.0,0.0,0.8897621631622314,0.9440287947654724,0.4961227476596832
50,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8897621631622314, 0.9440287947654724, 0.4961227476596832]",0.8897622227668762,0.9440287351608276,0.4961227178573608,0.0,0.0,0.0,0.8897621631622314,0.9440287947654724,0.4961227476596832
100,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8879003524780273, 0.9431246519088745, 0.49636781215667725]",0.8879004120826721,0.9431245923042296,0.4963677525520324,0.0,0.0,0.0,0.8879003524780273,0.9431246519088744,0.4963678121566772
100,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8878917098045349, 0.9431203007698059, 0.4963715076446533]",0.8878916501998901,0.9431202411651612,0.4963714778423309,0.0,0.0,0.0,0.8878917098045349,0.943120300769806,0.4963715076446533
100,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8878917098045349, 0.9431203007698059, 0.4963715076446533]",0.8878916501998901,0.9431202411651612,0.4963714778423309,0.0,0.0,0.0,0.8878917098045349,0.943120300769806,0.4963715076446533
150,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8877105116844177, 0.9430281519889832, 0.49644312262535095]",0.887710452079773,0.9430281519889832,0.4964430928230285,0.0,0.0,0.0,0.8877105116844177,0.9430281519889832,0.4964431226253509
150,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8877094984054565, 0.9430276155471802, 0.4964437186717987]",0.8877095580101013,0.9430275559425354,0.4964437186717987,0.0,0.0,0.0,0.8877094984054565,0.9430276155471802,0.4964437186717987
150,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8877094984054565, 0.9430276155471802, 0.4964437186717987]",0.8877095580101013,0.9430275559425354,0.4964437186717987,0.0,0.0,0.0,0.8877094984054565,0.9430276155471802,0.4964437186717987
200,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876596093177795, 0.9430017471313477, 0.49646228551864624]",0.8876596093177795,0.943001627922058,0.4964622855186462,0.0,0.0,0.0,0.8876596093177795,0.9430017471313475,0.4964622855186462
200,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876585960388184, 0.9430012106895447, 0.49646270275115967]",0.8876585960388184,0.9430010914802552,0.496462732553482,0.0,0.0,0.0,0.8876585960388184,0.9430012106895448,0.4964627027511596
200,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876585960388184, 0.9430012106895447, 0.49646270275115967]",0.8876585960388184,0.9430010914802552,0.496462732553482,0.0,0.0,0.0,0.8876585960388184,0.9430012106895448,0.4964627027511596
250,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876097202301025, 0.9429754614830017, 0.49647703766822815]",0.8876096606254578,0.9429754614830016,0.4964769780635834,0.0,0.0,0.0,0.8876097202301025,0.9429754614830016,0.4964770376682281
250,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876088261604309, 0.9429749250411987, 0.496477335691452]",0.8876088261604309,0.9429749250411988,0.4964773058891296,0.0,0.0,0.0,0.8876088261604309,0.9429749250411988,0.496477335691452
250,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8876088261604309, 0.9429749250411987, 0.496477335691452]",0.8876088261604309,0.9429749250411988,0.4964773058891296,0.0,0.0,0.0,0.8876088261604309,0.9429749250411988,0.496477335691452
300,train,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8875595927238464, 0.9429489970207214, 0.49650248885154724]",0.8875595331192017,0.9429489970207214,0.4965024590492248,0.0,0.0,0.0,0.8875595927238464,0.9429489970207214,0.4965024888515472
300,val,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8875585794448853, 0.9429484605789185, 0.4965032935142517]",0.8875584602355957,0.9429484009742736,0.4965033233165741,0.0,0.0,0.0,0.8875585794448853,0.9429484605789183,0.4965032935142517
300,test,0,3,,,,"[2708, 3]",2.0,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]",,"[2708, 3, 32]","[false, false, false]","[0.8875585794448853, 0.9429484605789185, 0.4965032935142517]",0.8875584602355957,0.9429484009742736,0.4965033233165741,0.0,0.0,0.0,0.8875585794448853,0.9429484605789183,0.4965032935142517
