event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_mean_hop_4,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,weights_std_hop_4,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3,hop_scalar_hop_4,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2,attention_norm_entropy_mean_hop_3,attention_mae_from_baseline_hop_3,attention_max_abs_diff_from_baseline_hop_3,attention_cosine_to_baseline_hop_3,attention_norm_entropy_mean_hop_4,attention_mae_from_baseline_hop_4,attention_max_abs_diff_from_baseline_hop_4,attention_cosine_to_baseline_hop_4
forward,0,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5014389157295227, 0.505219578742981, 0.4944969117641449, 0.5055610537528992, 0.4982544481754303]",,,,0,,,0.5014793276786804,0.5051649808883667,0.4943419396877289,0.5055783987045288,0.4979005753993988,0.0018040711292997003,0.0017994752852246165,0.0018015766981989145,0.0018434996018186212,0.0018489595968276262,0.5014389157295227,0.505219578742981,0.4944969117641449,0.5055610537528992,0.4982544481754303,,,,,,,,,,,,,,,,,,,,
backward,0,train,0,0.002,5,,,,,,,,,,,,0,0.05271136094525551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5009389519691467, 0.504719614982605, 0.4939970374107361, 0.5060610175132751, 0.4977545142173767]",,,,0,,,0.5008682012557983,0.5045680403709412,0.49381041526794434,0.5061668157577515,0.49737611413002014,0.000949143257457763,0.0009516018908470869,0.0009517110302112997,0.0009581600315868855,0.0009759243112057447,0.5009389519691467,0.504719614982605,0.4939970374107361,0.5060610175132751,0.4977545142173767,,,,,0.9999831914901733,nan,nan,nan,0.999984085559845,nan,nan,nan,0.9999828934669495,nan,nan,nan,0.9999820590019226,nan,nan,nan
forward,0,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.5009389519691467, 0.504719614982605, 0.4939970374107361, 0.5060610175132751, 0.4977545142173767]",,,,0,,,0.5008682012557983,0.5045680403709412,0.49381041526794434,0.5061668157577515,0.49737611413002014,0.000949143257457763,0.0009516018908470869,0.0009517110302112997,0.0009581600315868855,0.0009759243112057447,0.5009389519691467,0.504719614982605,0.4939970374107361,0.5060610175132751,0.4977545142173767,,,,,0.9999831914901733,nan,nan,nan,0.999984085559845,nan,nan,nan,0.9999828934669495,nan,nan,nan,0.9999820590019226,nan,nan,nan
forward,50,train,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.4944821000099182, 0.5242486596107483, 0.5113177299499512, 0.518970251083374, 0.49564316868782043]",,,,0,,,0.4933459460735321,0.5286608338356018,0.5148774981498718,0.5213929414749146,0.4957406520843506,0.002141703153029084,0.003102203132584691,0.00268490519374609,0.0021566457580775023,0.001236733514815569,0.4944821000099182,0.5242486596107483,0.5113177299499512,0.518970251083374,0.49564316868782043,,,,,,,,,,,,,,,,,,,,
backward,50,train,0,0.002,5,,,,,,,,,,,,0,0.026463110616021596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.4945871829986572, 0.5245774984359741, 0.5116367936134338, 0.5192179679870605, 0.49590417742729187]",,,,0,,,0.4935101568698883,0.5289390087127686,0.5151795148849487,0.5215830206871033,0.49605417251586914,0.0010474027367308736,0.0013191301841288805,0.0011495318030938506,0.0010073739103972912,0.000669680128339678,0.4945871829986572,0.5245774984359741,0.5116367936134338,0.5192179679870605,0.49590417742729187,,,,,0.9999924898147583,0.0008901293622329831,0.012549340724945068,0.9999849796295166,0.9999946355819702,0.0008667276124469936,0.010245725512504578,0.9999861121177673,0.9999949336051941,0.0010229783365502954,0.01293829083442688,0.9999841451644897,0.9999946355819702,0.001044124481268227,0.010414570569992065,0.9999895095825195
forward,50,test,0,0.002,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.4945871829986572, 0.5245774984359741, 0.5116367936134338, 0.5192179679870605, 0.49590417742729187]",,,,0,,,0.4935101568698883,0.5289390087127686,0.5151795148849487,0.5215830206871033,0.49605417251586914,0.0010474027367308736,0.0013191301841288805,0.0011495318030938506,0.0010073739103972912,0.000669680128339678,0.4945871829986572,0.5245774984359741,0.5116367936134338,0.5192179679870605,0.49590417742729187,,,,,0.9999924898147583,0.0008901293622329831,0.012549340724945068,0.9999849796295166,0.9999946355819702,0.0008667276706546545,0.01024569571018219,0.9999861121177673,0.9999949336051941,0.0010229782201349735,0.01293829083442688,0.9999841451644897,0.9999946355819702,0.001044124481268227,0.010414570569992065,0.9999895095825195
forward,100,train,0,0.00025919999999999996,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49565476179122925, 0.5323548913002014, 0.5185483694076538, 0.5264317989349365, 0.5036636590957642]",,,,0,,,0.49468687176704407,0.5365812182426453,0.5218607783317566,0.5288052558898926,0.5045993328094482,0.001960426801815629,0.0030597129371017218,0.00282357563264668,0.0021594329737126827,0.0010503602679818869,0.49565476179122925,0.5323548913002014,0.5185483694076538,0.5264317989349365,0.5036636590957642,,,,,,,,,,,,,,,,,,,,
backward,100,train,0,0.00025919999999999996,5,,,,,,,,,,,,0,0.0165797943168889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.00025919999999999996,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.4956519603729248, 0.5323892831802368, 0.5185778737068176, 0.5264668464660645, 0.5036962628364563]",,,,0,,,0.4947021007537842,0.5366047024726868,0.521913468837738,0.5288503766059875,0.5046276450157166,0.001020456780679524,0.0014077966334298253,0.0012915467377752066,0.0010009962134063244,0.0005504192085936666,0.4956519603729248,0.5323892831802368,0.5185778737068176,0.5264668464660645,0.5036962628364563,,,,,0.9999964833259583,0.0009227180853486061,0.012138307094573975,0.9999837875366211,0.999997615814209,0.0008942317217588425,0.010570451617240906,0.9999853372573853,0.9999978542327881,0.0010806912323459983,0.014313042163848877,0.9999828338623047,0.9999977946281433,0.0011400311486795545,0.012612134218215942,0.9999868869781494
forward,100,test,0,0.00025919999999999996,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.4956519603729248, 0.5323892831802368, 0.5185778737068176, 0.5264668464660645, 0.5036962628364563]",,,,0,,,0.4947021007537842,0.5366047024726868,0.521913468837738,0.5288503766059875,0.5046276450157166,0.001020456780679524,0.0014077966334298253,0.0012915467377752066,0.0010009962134063244,0.0005504192085936666,0.4956519603729248,0.5323892831802368,0.5185778737068176,0.5264668464660645,0.5036962628364563,,,,,0.9999964833259583,0.0009227180271409452,0.012138307094573975,0.9999839067459106,0.999997615814209,0.0008942317217588425,0.010570451617240906,0.9999853372573853,0.9999978542327881,0.0010806912323459983,0.014313042163848877,0.9999828338623047,0.9999977946281433,0.0011400311486795545,0.012612134218215942,0.9999868869781494
forward,150,train,0,3.359231999999999e-05,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.495505690574646, 0.5331703424453735, 0.5193687081336975, 0.5272867679595947, 0.5046243071556091]",,,,0,,,0.49448317289352417,0.5374196171760559,0.5227295160293579,0.5296895503997803,0.5056196451187134,0.001923706498928368,0.0032317277509719133,0.0028164598625153303,0.0021139057353138924,0.0010867636883631349,0.495505690574646,0.5331703424453735,0.5193687081336975,0.5272867679595947,0.5046243071556091,,,,,,,,,,,,,,,,,,,,
backward,150,train,0,3.359231999999999e-05,5,,,,,,,,,,,,0,0.01691468194767949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,150,val,0,3.359231999999999e-05,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49550509452819824, 0.5331752300262451, 0.5193731188774109, 0.527291476726532, 0.5046298503875732]",,,,0,,,0.4945012331008911,0.5373427867889404,0.5226960182189941,0.5296750664710999,0.5056048631668091,0.0010121384402737021,0.0014032137114554644,0.001291380263864994,0.0010031196288764477,0.0005522887804545462,0.49550509452819824,0.5331752300262451,0.5193731188774109,0.527291476726532,0.5046298503875732,,,,,0.9999969005584717,0.0009234364842996001,0.012166261672973633,0.9999836683273315,0.9999978542327881,0.0008985418826341629,0.010556265711784363,0.9999852776527405,0.9999980926513672,0.001083626295439899,0.014448553323745728,0.9999825954437256,0.9999980926513672,0.0011475601932033896,0.012717604637145996,0.9999868869781494
forward,150,test,0,3.359231999999999e-05,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49550509452819824, 0.5331752300262451, 0.5193731188774109, 0.527291476726532, 0.5046298503875732]",,,,0,,,0.4945012331008911,0.5373427867889404,0.5226960182189941,0.5296750664710999,0.5056048631668091,0.0010121384402737021,0.0014032137114554644,0.001291380263864994,0.0010031196288764477,0.0005522887804545462,0.49550509452819824,0.5331752300262451,0.5193731188774109,0.527291476726532,0.5046298503875732,,,,,0.9999969005584717,0.0009234364842996001,0.012166261672973633,0.9999836683273315,0.9999978542327881,0.0008985418826341629,0.010556265711784363,0.9999852776527405,0.9999980926513672,0.001083626295439899,0.014448553323745728,0.9999826550483704,0.9999980926513672,0.0011475601932033896,0.012717604637145996,0.9999868869781494
forward,200,train,0,1e-05,5,4,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3"", ""hop_4""]","[2708, 5]","[2708, 5]",,"[2708, 5, 32]","[false, false, false, false, false]","[0.49550673365592957, 0.5332777500152588, 0.5194701552391052, 0.5273920297622681, 0.5047537088394165]",,,,0,,,0.494492769241333,0.5374183058738708,0.5227794051170349,0.5297691226005554,0.5057449340820312,0.0019623087719082832,0.003173070726916194,0.0027966124471277,0.0021617659367620945,0.0011056861840188503,0.49550673365592957,0.5332777500152588,0.5194701552391052,0.5273920297622681,0.5047537088394165,,,,,,,,,,,,,,,,,,,,
backward,200,train,0,1e-05,5,,,,,,,,,,,,0,0.016715736252740126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
