epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,edge_hops,branch_names,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_mean_hop_3,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,weights_std_hop_3,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,hop_scalar_hop_3
0,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.505116879940033, 0.4930666387081146, 0.5037066340446472, 0.5010256767272949]",0.5060062408447266,0.4945755302906036,0.5039108395576477,0.5023097395896912,0.002472520340234,0.0027862654533237,0.0025663645938038,0.0026426315307617,0.505116879940033,0.4930666387081146,0.5037066340446472,0.5010256767272949
0,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.517600417137146, 0.5055651664733887, 0.4912078380584717, 0.48852789402008057]",0.5196861624717712,0.504863440990448,0.4899924993515014,0.4908720850944519,0.0056747077032923,0.0045095207169651,0.00555463694036,0.0059824860654771,0.517600417137146,0.5055651664733887,0.4912078380584717,0.4885278940200805
0,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.517600417137146, 0.5055651664733887, 0.4912078380584717, 0.48852789402008057]",0.5196861624717712,0.504863440990448,0.4899924993515014,0.4908720850944519,0.0056747077032923,0.0045095207169651,0.00555463694036,0.0059824860654771,0.517600417137146,0.5055651664733887,0.4912078380584717,0.4885278940200805
50,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.8960493803024292, 0.88435959815979, 0.605823278427124, 0.5431405305862427]",0.9313544034957886,0.8860467076301575,0.5551801919937134,0.4903613030910492,0.0207595117390155,0.0091921798884868,0.0463157817721366,0.0448364727199077,0.8960493803024292,0.88435959815979,0.605823278427124,0.5431405305862427
50,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.898306667804718, 0.8869448304176331, 0.6104016304016113, 0.5468529462814331]",0.9331579804420472,0.8891400098800659,0.5609996914863586,0.4949030876159668,0.0187016017735004,0.0081494767218828,0.0417766235768795,0.040615040808916,0.898306667804718,0.8869448304176331,0.6104016304016113,0.5468529462814331
50,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.898306667804718, 0.8869448304176331, 0.6104016304016113, 0.5468529462814331]",0.9331579804420472,0.8891400098800659,0.5609996914863586,0.4949030876159668,0.0187016017735004,0.0081494767218828,0.0417766235768795,0.040615040808916,0.898306667804718,0.8869448304176331,0.6104016304016113,0.5468529462814331
100,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.9413544535636902, 0.9339719414710999, 0.6411082744598389, 0.5410016179084778]",0.9549521803855896,0.9398422241210938,0.594880998134613,0.4708616733551025,0.0087644848972558,0.0039039242547005,0.0418735817074775,0.0565624460577964,0.9413544535636902,0.9339719414711,0.6411082744598389,0.5410016179084778
100,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.94171541929245, 0.9342483282089233, 0.6398974061012268, 0.5392113924026489]",0.9553065299987792,0.9401155114173888,0.5933481454849243,0.4679694473743438,0.0079268254339694,0.0035197427496314,0.0385118275880813,0.0527305454015731,0.94171541929245,0.9342483282089232,0.6398974061012268,0.5392113924026489
100,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.94171541929245, 0.9342483282089233, 0.6398974061012268, 0.5392113924026489]",0.9553065299987792,0.9401155114173888,0.5933481454849243,0.4679694473743438,0.0079268254339694,0.0035197427496314,0.0385118275880813,0.0527305454015731,0.94171541929245,0.9342483282089232,0.6398974061012268,0.5392113924026489
150,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.9538089036941528, 0.9405540823936462, 0.6354456543922424, 0.5284274816513062]",0.9617180228233336,0.9454567432403564,0.598835289478302,0.4337340295314789,0.005212478339672,0.0031756898388266,0.036742229014635,0.0754882767796516,0.9538089036941528,0.9405540823936462,0.6354456543922424,0.5284274816513062
150,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.9539709687232971, 0.9405797123908997, 0.6362593173980713, 0.5270500183105469]",0.961892306804657,0.9455050826072692,0.6000195145606995,0.4308525323867798,0.0047408323734998,0.0028932758141309,0.0337988585233688,0.0707310140132904,0.9539709687232972,0.9405797123908995,0.6362593173980713,0.5270500183105469
150,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.9539709687232971, 0.9405797123908997, 0.6362593173980713, 0.5270500183105469]",0.961892306804657,0.9455050826072692,0.6000195145606995,0.4308525323867798,0.0047408323734998,0.0028932758141309,0.0337988585233688,0.0707310140132904,0.9539709687232972,0.9405797123908995,0.6362593173980713,0.5270500183105469
200,train,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.9583298563957214, 0.9391059279441833, 0.7222403883934021, 0.5330442786216736]",0.963856041431427,0.9439736008644104,0.7164313793182373,0.4329639375209808,0.0037282078992575,0.0031476230360567,0.0153834084048867,0.0867036208510398,0.9583298563957214,0.9391059279441832,0.7222403883934021,0.5330442786216736
200,val,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.958362877368927, 0.9390397071838379, 0.7250202894210815, 0.533532977104187]",0.9639010429382324,0.9439293146133424,0.7200201153755188,0.4335242211818695,0.0033967636991292,0.0028547039255499,0.014218864031136,0.0811452940106391,0.958362877368927,0.939039707183838,0.7250202894210815,0.533532977104187
200,test,0,4,,,,"[7600, 4]",3.0,"[""zero_hop"", ""hop_1"", ""hop_2"", ""hop_3""]","[7600, 4]",,"[7600, 4, 5]","[false, false, false, false]","[0.958362877368927, 0.9390397071838379, 0.7250202894210815, 0.533532977104187]",0.9639010429382324,0.9439293146133424,0.7200201153755188,0.4335242211818695,0.0033967636991292,0.0028547039255499,0.014218864031136,0.0811452940106391,0.958362877368927,0.939039707183838,0.7250202894210815,0.533532977104187
