epoch,phase,layer_id,num_hops,lambda_higher,one_hop_weight,higher_order_weight,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2
0,train,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 32]","[false, false, false]",0.5761169195175171,0.2119415551424026,0.2119415551424026,0.0,0.0,0.0
0,train,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5761169195175171,0.2119415551424026,0.2119415551424026,0.0,0.0,0.0
0,val,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 32]","[false, false, false]",0.5755047798156738,0.2107742577791214,0.2137209475040435,0.0066792615689337,0.0040022246539592,0.0040216846391558
0,val,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5763005018234253,0.2118824273347854,0.2118170857429504,0.0002101791760651,0.0001209664260386,0.0001424042711732
0,test,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 32]","[false, false, false]",0.5755047798156738,0.2107742577791214,0.2137209475040435,0.0066792615689337,0.0040022246539592,0.0040216846391558
0,test,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.5763005018234253,0.2118824273347854,0.2118170857429504,0.0002101791760651,0.0001209664333146,0.0001424042711732
50,train,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 32]","[false, false, false]",0.905605673789978,0.0458935350179672,0.0485007166862487,0.0519083328545093,0.0256022550165653,0.0264903660863637
50,train,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.7702871561050415,0.113302081823349,0.1164108142256736,0.1576665043830871,0.0755548551678657,0.0824055448174476
50,val,0,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 32]","[false, false, false]",0.9059727191925048,0.0457124970853328,0.0483147166669368,0.0517913028597831,0.0255407504737377,0.0264335647225379
50,val,1,3,,,,"[11616, 3]","[11616, 3]",,"[11616, 3, 3]","[false, false, false]",0.7767562866210938,0.1100587397813797,0.1131849512457847,0.1513242572546005,0.0723025947809219,0.079208880662918
