event,epoch,phase,layer_id,lr,num_hops,edge_hops,branch_names,weights_shape,hop_logits_shape,higher_logits_shape,messages_shape,empty_hops,hop_scalars,lambda_higher,one_hop_weight,higher_order_weight,weight_hop_offset,grad_norm,lambda_grad_norm,weights_mean_hop_0,weights_mean_hop_1,weights_mean_hop_2,weights_std_hop_0,weights_std_hop_1,weights_std_hop_2,hop_scalar_hop_0,hop_scalar_hop_1,hop_scalar_hop_2,attention_norm_entropy_mean_hop_0,attention_mae_from_baseline_hop_0,attention_max_abs_diff_from_baseline_hop_0,attention_cosine_to_baseline_hop_0,attention_norm_entropy_mean_hop_1,attention_mae_from_baseline_hop_1,attention_max_abs_diff_from_baseline_hop_1,attention_cosine_to_baseline_hop_1,attention_norm_entropy_mean_hop_2,attention_mae_from_baseline_hop_2,attention_max_abs_diff_from_baseline_hop_2,attention_cosine_to_baseline_hop_2
forward,0,train,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8999999761581421, 0.8999999761581421, 0.699999988079071]",,,,0,,,0.9000000357627869,0.9000000357627869,0.7000000476837158,0.0,0.0,0.0,0.8999999761581421,0.8999999761581421,0.699999988079071,,,,,,,,,,,,
backward,0,train,0,0.005,3,,,,,,,,,,,,0,0.0034467275254428387,,,,,,,,,,,,,,,,,,,,,,
backward,0,train,1,0.005,3,,,,,,,,,,,,0,0.0015859875129535794,,,,,,,,,,,,,,,,,,,,,,
forward,0,val,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8995490670204163, 0.899549126625061, 0.6989489793777466]",,,,0,,,0.899549126625061,0.899549126625061,0.6989489793777466,0.0,0.0,0.0,0.8995490670204163,0.899549126625061,0.6989489793777466,,,,,,,,,,,,
forward,0,test,0,0.005,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8995490670204163, 0.899549126625061, 0.6989489793777466]",,,,0,,,0.899549126625061,0.899549126625061,0.6989489793777466,0.0,0.0,0.0,0.8995490670204163,0.899549126625061,0.6989489793777466,,,,,,,,,,,,
forward,50,train,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8927441835403442, 0.8778215050697327, 0.661414384841919]",,,,0,,,0.8927441835403442,0.8778215050697327,0.6614143252372742,0.0,0.0,0.0,0.8927441835403442,0.8778215050697327,0.661414384841919,,,,,,,,,,,,
backward,50,train,0,0.003,3,,,,,,,,,,,,0,0.003912659361958504,,,,,,,,,,,,,,,,,,,,,,
backward,50,train,1,0.003,3,,,,,,,,,,,,0,0.006732910871505737,,,,,,,,,,,,,,,,,,,,,,
forward,50,val,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8924626708030701, 0.877559244632721, 0.6611747741699219]",,,,0,,,0.8924625515937805,0.8775593042373657,0.6611747741699219,0.0,0.0,0.0,0.8924626708030701,0.877559244632721,0.6611747741699219,,,,,,,,,,,,
forward,50,test,0,0.003,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8924626708030701, 0.877559244632721, 0.6611747741699219]",,,,0,,,0.8924625515937805,0.8775593042373657,0.6611747741699219,0.0,0.0,0.0,0.8924626708030701,0.877559244632721,0.6611747741699219,,,,,,,,,,,,
forward,100,train,0,0.00023328,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8878883719444275, 0.8737221360206604, 0.6580497026443481]",,,,0,,,0.8878883123397827,0.8737221956253052,0.6580496430397034,0.0,0.0,0.0,0.8878883719444275,0.8737221360206604,0.6580497026443481,,,,,,,,,,,,
backward,100,train,0,0.00023328,3,,,,,,,,,,,,0,0.0010426347143948078,,,,,,,,,,,,,,,,,,,,,,
backward,100,train,1,0.00023328,3,,,,,,,,,,,,0,0.003805326297879219,,,,,,,,,,,,,,,,,,,,,,
forward,100,val,0,0.00023328,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8878632187843323, 0.8737014532089233, 0.6580342054367065]",,,,0,,,0.887863278388977,0.8737013936042786,0.6580341458320618,0.0,0.0,0.0,0.8878632187843323,0.8737014532089233,0.6580342054367065,,,,,,,,,,,,
forward,100,test,0,0.00023328,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8878632187843323, 0.8737014532089233, 0.6580342054367065]",,,,0,,,0.887863278388977,0.8737013936042786,0.6580341458320618,0.0,0.0,0.0,0.8878632187843323,0.8737014532089233,0.6580342054367065,,,,,,,,,,,,
forward,150,train,0,1.8139852799999997e-05,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8873807191848755, 0.8732912540435791, 0.6577268838882446]",,,,0,,,0.8873807191848755,0.8732911944389343,0.6577268242835999,0.0,0.0,0.0,0.8873807191848755,0.8732912540435791,0.6577268838882446,,,,,,,,,,,,
backward,150,train,0,1.8139852799999997e-05,3,,,,,,,,,,,,0,0.0011998111149296165,,,,,,,,,,,,,,,,,,,,,,
backward,150,train,1,1.8139852799999997e-05,3,,,,,,,,,,,,0,0.0029316244181245565,,,,,,,,,,,,,,,,,,,,,,
forward,150,val,0,1.8139852799999997e-05,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8873786926269531, 0.8732895255088806, 0.6577259302139282]",,,,0,,,0.8873786926269531,0.8732895851135254,0.6577259302139282,0.0,0.0,0.0,0.8873786926269531,0.8732895255088806,0.6577259302139282,,,,,,,,,,,,
forward,150,test,0,1.8139852799999997e-05,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.8873786926269531, 0.8732895255088806, 0.6577259302139282]",,,,0,,,0.8873786926269531,0.8732895851135254,0.6577259302139282,0.0,0.0,0.0,0.8873786926269531,0.8732895255088806,0.6577259302139282,,,,,,,,,,,,
forward,200,train,0,1e-05,3,2,"[""root"", ""hop_0"", ""hop_1""]","[2708, 3]","[2708, 3]",,"[2708, 3, 96]","[false, false, false]","[0.887315571308136, 0.873235285282135, 0.6576890349388123]",,,,0,,,0.887315571308136,0.8732351660728455,0.6576889753341675,0.0,0.0,0.0,0.887315571308136,0.873235285282135,0.6576890349388123,,,,,,,,,,,,
backward,200,train,0,1e-05,3,,,,,,,,,,,,0,0.0010934829479083419,,,,,,,,,,,,,,,,,,,,,,
backward,200,train,1,1e-05,3,,,,,,,,,,,,0,0.003564254380762577,,,,,,,,,,,,,,,,,,,,,,
